source,target,edge_type,distance_km,diversion_potential,same_state,same_route_key,edge_weight,weight_deterioration,weight_disruption
55_0261,55_0266,spatial,0.8346387369804694,0.8409604657492076,True,True,,,
55_0261,55_0262,spatial,0.9619528772240109,0.8397792506794949,True,True,,,
55_0220,55_0261,spatial,1.2191384845842455,0.8369878290860847,True,True,,,
55_0262,55_C960,spatial,1.0105946336343152,0.37110842733207156,True,True,,,
55_0263,55_0264,spatial,0.059889332876937845,0.8493636758381825,True,True,,,
55_0263,55_0265,spatial,0.2731236172808745,0.8470980615663907,True,True,,,
55_0264,55_0265,spatial,0.22009895956092773,0.8476614485546651,True,True,,,
55_0224,55_0265,spatial,0.8925230555136822,0.8404578782918178,True,True,,,
55_0216,55_0265,spatial,1.092249841370695,0.8383948454354363,True,True,,,
55_0220,55_0265,spatial,1.284271290340571,0.8363546175401314,True,True,,,
55_0221,55_0266,spatial,1.0308864465791572,0.8388757589704687,True,True,,,
55_3008,55_3009,spatial,38.608583992219245,0.0,True,False,,,
55_3008,55_3010,spatial,39.31456134348639,0.0,True,False,,,
55_3008,55_5040,spatial,48.81937586521807,0.08556913530456603,True,True,,,
55_3008,55_B909,spatial,56.95578795422674,0.09514079133541309,True,True,,,
55_3008,55_A909,spatial,56.98115833377306,0.09833520385664565,True,True,,,
55_3008,55_B908,spatial,57.16187933044439,0.09514061909480886,True,True,,,
55_3008,55_A908,spatial,57.40155090369339,0.09833526127018036,True,True,,,
55_3008,55_B907,spatial,57.96779469029433,0.09514079133541309,True,True,,,
55_3009,55_3010,spatial,5.483655731653749,0.5574983368072515,True,True,,,
55_3009,55_5040,spatial,11.739257414842879,0.0,True,False,,,
55_3010,55_5040,spatial,9.508667356670584,0.0,True,False,,,
27_4034,55_3012,spatial,48.35700264253643,0.0,False,False,,,
27_3013,55_3012,spatial,65.65793680076354,0.0,False,False,,,
55_3014,55_A901,spatial,47.195280921016874,0.18385420464630342,True,True,,,
55_3014,55_B901,spatial,47.35027954191106,0.17753976659745824,True,True,,,
55_3014,55_A902,spatial,47.528282557114565,0.1819877011765163,True,True,,,
55_3014,55_B902,spatial,48.08826470435123,0.17352672062202934,True,True,,,
55_3014,55_A903,spatial,48.52412319955644,0.1764065134991195,True,True,,,
55_3014,55_B903,spatial,49.073862157907875,0.15325541639914803,True,True,,,
55_3014,55_A907,spatial,49.37161459855384,0.15687637714366334,True,True,,,
55_3014,55_B907,spatial,49.601923640171286,0.15063886438083593,True,True,,,
55_3015,55_3016,spatial,33.30774680944073,0.39827906272239083,True,True,,,
55_6351,55_6353,spatial,2.9956990753701978,0.8181706973241917,True,True,,,
55_6351,55_6354,spatial,6.408493598670284,0.7813148424917921,True,True,,,
55_6351,55_6352,spatial,13.342179465398093,0.7077004820069507,True,True,,,
55_6351,55_6355,spatial,15.929555441499962,0.6770336040237241,True,True,,,
55_6352,55_6355,spatial,2.612380841145916,0.8183791014350813,True,True,,,
55_6352,55_6354,spatial,7.159386545879305,0.7739315179500325,True,True,,,
55_6352,55_6353,spatial,10.623706989670957,0.736562275956485,True,True,,,
17_1002,55_6352,spatial,79.05451017360069,0.07922023145645796,False,False,,,
17_B310,55_6352,spatial,79.11244509829827,0.07922023145645796,False,False,,,
17_B320,55_6352,spatial,79.16266000229334,0.07922023145645796,False,False,,,
17_B330,55_6352,spatial,79.21484939225817,0.07922023145645796,False,False,,,
55_6353,55_6354,spatial,3.5131381113061977,0.8120545885194225,True,True,,,
55_6353,55_6355,spatial,13.23390622470333,0.7055185804743741,True,True,,,
55_6354,55_6355,spatial,9.77133263373793,0.7426727210228314,True,True,,,
55_0805,55_0806,spatial,0.3490662089202704,0.8366688487970734,True,True,,,
55_0122,55_0805,spatial,1.2438294346310745,0.20919607806426121,True,True,,,
55_0120,55_0805,spatial,1.6181905660807872,0.20820168130884792,True,True,,,
55_0121,55_0805,spatial,1.8169573340265026,0.2076737070814921,True,True,,,
55_0119,55_0805,spatial,2.0172917597710627,0.2071415687631081,True,True,,,
55_0120,55_0806,spatial,1.30269604687862,0.20903971362547866,True,True,,,
55_0121,55_0806,spatial,1.5086452208888403,0.208492661132014,True,True,,,
55_0119,55_0806,spatial,1.7142823711418456,0.20794643745165445,True,True,,,
55_0901,55_0907,spatial,1.4525395435573782,0.8345418014655182,True,True,,,
55_0901,55_0908,spatial,2.2189179293946615,0.8264072754479187,True,True,,,
55_0901,55_0902,spatial,2.869175127322682,0.6483049538811971,True,True,,,
55_0901,55_0903,spatial,3.335398635685253,0.8145584717236984,True,True,,,
55_0901,55_0909,spatial,4.91397571922031,0.3160887971381386,True,True,,,
55_0902,55_0908,spatial,0.6677793761188426,0.6667947746274894,True,True,,,
55_0902,55_0907,spatial,4.32158941333244,0.6360779995089338,True,True,,,
55_0902,55_0903,spatial,6.204421715279633,0.6202735472758448,True,True,,,
55_0902,55_0909,spatial,7.779494721644771,0.38431566879649137,True,True,,,
