num_closed_nodes,closed_demand,closed_asset,closed_project_load,closed_lane_exposure,closed_speed_exposure,closed_total_degree,first_hop_demand,first_hop_asset,first_hop_degree,second_hop_demand,second_hop_asset,second_hop_degree,first_hop_spatial,first_hop_diversion,route_concentration,closed_tb_degree_days_over_10c_yr,firsthop_tb_degree_days_over_10c_yr,closed_tb_coldest_air_temp,firsthop_tb_coldest_air_temp,closed_tb_high_temp_7days,firsthop_tb_high_temp_7days,closed_tb_max_avg_temp_high_7days,firsthop_tb_max_avg_temp_high_7days,closed_tb_max_temp_high_7days,firsthop_tb_max_temp_high_7days,closed_tb_min_surface_50_temp,firsthop_tb_min_surface_50_temp,closed_tb_min_surface_98_temp,firsthop_tb_min_surface_98_temp,closed_tb_stddev_high_temp_7days,firsthop_tb_stddev_high_temp_7days,closed_tb_stddev_coldest_air_temp,firsthop_tb_stddev_coldest_air_temp,closed_hu_rel_hum_avg_avg,firsthop_hu_rel_hum_avg_avg,closed_pr_precipitation,firsthop_pr_precipitation,closed_pr_evaporation,firsthop_pr_evaporation,closed_pr_pr_days,firsthop_pr_pr_days,closed_wi_wi_velocity_avg,firsthop_wi_wi_velocity_avg,closed_so_cloud_cover_avg,firsthop_so_cloud_cover_avg,closed_so_shortwave_surface_avg,firsthop_so_shortwave_surface_avg,closed_ty_temp_avg,firsthop_ty_temp_avg,closed_ty_temp_mean_avg,firsthop_ty_temp_mean_avg,closed_ty_freeze_index,firsthop_ty_freeze_index,closed_ty_freeze_thaw,firsthop_ty_freeze_thaw
1.1756959,0.82501966,1.5235187,1.24325,1.2466655,1.3304282,1.2245042,0.6534465,1.2943609,1.1688455,0.72308266,1.436754,1.2227697,0.93335843,0.88502854,1.0054194,0.6770005,0.5997204,-0.7912544,-0.83287925,0.782108,0.7355856,0.82959294,0.7922199,0.82959414,0.79320574,-0.7364313,-0.78696173,-0.74214035,-0.7795755,0.6934918,0.6773407,0.65668464,0.6698641,0.67717075,0.6880641,0.6268914,0.7063191,0.32447913,0.3473522,0.8587393,0.83385897,0.42007998,0.32483298,-0.28997725,-0.32016733,0.97515607,0.93842304,0.47518605,0.3721021,0.4908145,0.38696843,0.80733913,0.94578135,1.1984551,1.1772408
1.1756959,1.8389822,-0.4408012,1.24325,0.39569923,1.0941247,0.5885303,1.7452953,-0.45656958,0.7199661,1.7401476,-0.43263307,0.7174086,1.1490103,-0.6534544,1.3489567,-0.66490805,-0.71738064,0.60745704,0.6289464,-0.6751213,-0.71915394,-0.67488,-0.71675104,-0.6749922,-0.71666884,0.58759296,0.6070492,0.6109064,0.6335412,-0.6621485,-0.6989885,-0.6403904,-0.6694953,-0.6593455,-0.7007101,-0.6082644,-0.663157,-0.6237485,-0.6726179,-0.6719903,-0.71057016,-0.61171734,-0.6406234,-0.35417888,-0.3962918,-0.66548824,-0.70233536,-0.63123196,-0.6916509,-0.63167834,-0.6913701,-0.448952,-0.4598853,-0.5803708,-0.59135324
-0.8428587,-0.460654,-0.47088596,-0.74277234,-0.8807501,-0.8553794,-0.61982024,-0.39893118,-0.48442188,-0.8623273,-0.4141978,-0.4878276,-0.8043886,-0.7221204,-0.6534544,-0.71226746,-0.66490805,-0.71738064,0.60745704,0.6289464,-0.6751213,-0.71915394,-0.67488,-0.71675104,-0.6749922,-0.71666884,0.58759296,0.6070492,0.6109064,0.6335412,-0.6621485,-0.6989885,-0.6403904,-0.6694953,-0.6593455,-0.7007101,-0.6082644,-0.663157,-0.6237485,-0.6726179,-0.6719903,-0.71057016,-0.61171734,-0.6406234,-0.35417888,-0.3962918,-0.66548824,-0.70233536,-0.63123196,-0.6916509,-0.63167834,-0.6913701,-0.448952,-0.4598853,-0.5803708,-0.59135324
-1.5157102,-1.0147679,-0.47813505,-1.4047798,-1.3062332,-1.5052141,-1.5101838,-1.0328394,-0.48217282,-1.3449148,-1.0228578,-0.48020726,-1.3533134,-1.3464957,-0.557112,-1.3993422,-0.66490805,-0.57195157,0.60745704,0.5990283,-0.6751213,-0.5989576,-0.67488,-0.6055067,-0.6749922,-0.60642064,0.58759296,0.5863372,0.6109064,0.6013151,-0.6621485,-0.6153379,-0.6403904,-0.6338975,-0.6593455,-0.6450299,-0.6082644,-0.63479304,-0.6237485,-0.64015704,-0.6719903,-0.6119087,-0.61171734,-0.53655326,-0.35417888,-0.3962918,-0.66548824,-0.591001,-0.63123196,-0.5328195,-0.63167834,-0.53311735,-0.448952,-0.45965445,-0.5803708,-0.5616766
-0.17000718,1.7455486,5.0828876,-0.08076489,0.8211823,0.5033659,0.14334852,1.9271991,5.4321036,0.16457647,1.9636534,5.572087,0.15944152,-0.5600778,1.2980403,-0.36873007,1.9410452,2.085885,-0.76377964,-0.8089146,1.7434561,1.8571793,1.7241155,1.8352071,1.7132996,1.823525,-0.5700431,-0.6045238,-0.7286906,-0.771364,1.2839854,1.3660469,0.9040338,0.96071106,0.98962444,1.0575917,0.3048356,0.33151087,0.3609889,0.39559615,1.6241041,1.7250304,1.619377,1.696856,-0.35417888,-0.3962918,1.9253734,2.0417705,1.8953011,2.0608866,1.9259527,2.091422,-0.31554914,-0.32081473,1.9499094,2.0347877
-0.17000718,-0.6260904,-0.4730502,-0.08076489,-0.455267,-0.2055447,0.016153721,-0.5488446,-0.4863692,-0.23187135,-0.55742496,-0.48971266,-0.1955027,0.011774577,-0.6534544,-0.025192715,-0.66490805,-0.71738064,0.60745704,0.6289464,-0.6751213,-0.71915394,-0.67488,-0.71675104,-0.6749922,-0.71666884,0.58759296,0.6070492,0.6109064,0.6335412,-0.6621485,-0.6989885,-0.6403904,-0.6694953,-0.6593455,-0.7007101,-0.6082644,-0.663157,-0.6237485,-0.6726179,-0.6719903,-0.71057016,-0.61171734,-0.6406234,-0.35417888,-0.3962918,-0.66548824,-0.70233536,-0.63123196,-0.6916509,-0.63167834,-0.6913701,-0.448952,-0.4598853,-0.5803708,-0.59135324
-1.5157102,-0.8885987,-0.24695939,-1.4047798,-1.3062332,-1.5052141,-0.42902806,-0.9034948,-0.25124756,-1.0061744,-0.8970773,-0.2485138,-0.9861936,-1.3486005,0.28040648,-1.3993422,0.25542304,0.24823204,0.04047937,0.049117785,0.16545221,0.15418078,0.13669251,0.12528774,0.1306032,0.11904407,0.07072788,0.07947156,0.048706103,0.05849636,-0.11323889,-0.1308954,-0.027044855,-0.03806299,-0.041527096,-0.058174904,-0.11200259,-0.13590299,-0.07454592,-0.09159678,0.09337451,0.08128329,0.58757955,0.58471876,-0.35417888,-0.3962918,0.14972298,0.13980554,0.26605463,0.2617873,0.28008878,0.27619222,-0.33568153,-0.34470364,0.12229824,0.12000807
1.1756959,0.9099361,-0.4529553,1.24325,0.39569923,1.0941247,0.8429199,0.87060434,-0.46562138,0.8632979,0.72722524,-0.46928665,0.96857363,1.3521423,-0.62836,1.3489567,-0.66490805,-0.5923869,0.60745704,0.49608567,-0.6751213,-0.5914114,-0.67488,-0.58409476,-0.6749922,-0.5834808,0.58759296,0.475906,0.6109064,0.49627563,-0.6621485,-0.55690604,-0.6403904,-0.51238734,-0.6593455,-0.5310614,-0.6082644,-0.4360243,-0.6237485,-0.491241,-0.6719903,-0.57233113,-0.61171734,-0.48318252,-0.35417888,-0.006786092,-0.66548824,-0.58355206,-0.63123196,-0.5632327,-0.63167834,-0.56493,-0.448952,-0.38550475,-0.5803708,-0.4780369
-0.8428587,-1.0427014,-0.47620475,-0.74277234,-0.8807501,-0.8553794,-0.8742098,-0.762133,-0.48856854,-0.90457654,-0.85737604,-0.49269742,-0.8993713,-0.80904883,-0.57941675,-1.3993422,0.6646348,-0.383464,-0.9610979,0.24493669,0.7080562,-0.37515432,0.77594304,-0.3564242,0.783228,-0.3545588,-0.9700826,0.22642836,-1.0030658,0.2383503,0.93467927,-0.30339336,1.1855695,-0.21950279,1.2480938,-0.22584583,1.868205,-0.033316255,1.3959553,-0.1610968,0.8587393,-0.33147097,1.2374778,-0.18829831,4.1399336,0.75289166,0.6314347,-0.38162807,0.702687,-0.35235718,0.67950344,-0.3582938,0.45256805,-0.2404616,0.7846593,-0.26058054
-1.5157102,-0.88680625,-0.47646102,-1.4047798,-1.3062332,-1.5052141,-1.382989,-0.9005414,-0.4909376,-1.4463322,-0.8964332,-0.49417442,-1.4162296,-1.4385289,-0.6534544,-1.3993422,-0.66490805,-0.71738064,0.60745704,0.6289464,-0.6751213,-0.71915394,-0.67488,-0.71675104,-0.6749922,-0.71666884,0.58759296,0.6070492,0.6109064,0.6335412,-0.6621485,-0.6989885,-0.6403904,-0.6694953,-0.6593455,-0.7007101,-0.6082644,-0.663157,-0.6237485,-0.6726179,-0.6719903,-0.71057016,-0.61171734,-0.6406234,-0.35417888,-0.3962918,-0.66548824,-0.70233536,-0.63123196,-0.6916509,-0.63167834,-0.6913701,-0.448952,-0.4598853,-0.5803708,-0.59135324
1.8485473,0.59976864,1.8171996,1.9052575,2.5231147,1.921187,2.6872442,0.4808479,1.5775274,2.198757,0.4243511,1.5010542,2.1237655,1.746559,1.8880639,2.0360315,1.2214702,1.2879317,-1.9102237,-2.0130942,1.4897854,1.5658637,1.5334642,1.6147645,1.5400827,1.6220618,-1.964871,-2.0666075,-1.9310999,-2.0315263,1.6000242,1.6983818,1.8431566,1.945084,1.6447954,1.7478923,1.1724602,1.3367202,1.493404,1.644733,1.6241041,1.7108531,1.4987772,1.5477868,1.1224582,1.2268093,1.5462995,1.6229107,0.9033401,0.96479714,0.92741597,0.9818791,1.8056711,1.9160321,1.8013141,1.8403116
-1.5157102,-0.7242943,-0.47433496,-1.4047798,-1.3062332,-1.5052141,-1.3193916,-0.6903914,-0.4882078,-1.4474949,-0.69643456,-0.4915422,-1.4016587,-1.4629788,-0.6534544,-1.3993422,-0.66490805,-0.71738064,0.60745704,0.6289464,-0.6751213,-0.71915394,-0.67488,-0.71675104,-0.6749922,-0.71666884,0.58759296,0.6070492,0.6109064,0.6335412,-0.6621485,-0.6989885,-0.6403904,-0.6694953,-0.6593455,-0.7007101,-0.6082644,-0.663157,-0.6237485,-0.6726179,-0.6719903,-0.71057016,-0.61171734,-0.6406234,-0.35417888,-0.3962918,-0.66548824,-0.70233536,-0.63123196,-0.6916509,-0.63167834,-0.6913701,-0.448952,-0.4598853,-0.5803708,-0.59135324
