node_id,delta_vht_proxy,pred_delta_vht_proxy,connectivity_loss_pct,pred_connectivity_loss_pct,disconnected_od_pct,pred_disconnected_od_pct,disruption_score,pred_disruption_score
39_0110,0.0,9.15887e+07,5.408302450993219e-06,2.1499756e-05,0.0,0.0021158103,0.0,7.487555e+07
19_0106,0.0,2.9473504e+07,1.3943791151715956e-06,2.8235838e-05,0.0,0.00092417374,0.0,1.9923104e+07
29_A808,0.0,-9.048483e+07,0.0,0.0001763106,0.0,-0.0006499961,0.0,-8.210416e+07
46_0803,0.0,1.6923504e+08,2.37181900009098e-07,6.139529e-05,0.0,0.004795042,0.0,1.7192589e+08
40_0116,0.0,2.8493184e+07,1.2892464368308154e-06,2.601312e-05,0.0,0.0009116493,0.0,1.936016e+07
4_BA60,0.0,1.6720394e+08,0.003647281179790074,0.0039996267,0.0,0.00516503,0.0,4.769731e+07
51_0113,0.0,9.358339e+07,3.4690851298257996e-06,3.8026366e-05,0.0,0.0022469647,0.0,7.53064e+07
27_2023,0.0,9.317741e+07,0.0013581584288033799,0.0011518617,0.0,0.0019356878,0.0,2.8721216e+07
53_0203,0.0,9.349376e+07,5.9275760112553755e-06,2.9968913e-05,0.0,0.002194548,0.0,7.742387e+07
12_AA03,0.0,-1.3304602e+08,7.248461228126502e-05,7.099606e-05,0.0,-0.0007940512,0.0,-2.021488e+07
20_0206,0.0,8.261782e+07,1.0108825136634358e-05,2.8284034e-05,0.0,0.001987597,0.0,6.447648e+07
5_0222,0.0,6.934294e+07,2.012062638434564e-05,8.077372e-05,0.0,0.0022457233,0.0,4.8619104e+07
8_A444,0.0,6.903498e+07,0.00044845058780462743,0.0006441619,0.0,0.0014784634,0.0,7.105885e+07
36_0801,0.0,1.5406826e+08,8.566071441062917e-08,6.505038e-05,0.0,0.0043818764,0.0,1.5429878e+08
37_0204,0.0,2.5623094e+08,8.604761146946416e-06,6.894942e-05,0.0,0.00631869,0.0,2.5074966e+08
49_E444,0.0,-4.590253e+07,0.0002676067543261329,0.00020812941,0.0,-0.00042049214,0.0,-4.164691e+07
8_A412,0.0,5.549405e+07,0.00044845058780462743,0.0005780501,0.0,0.0013173167,0.0,5.0790816e+07
26_0221,0.0,9.053539e+07,7.562727083687548e-06,3.597606e-05,0.0,0.002177623,0.0,7.204496e+07
6_0201,0.0,1.7003469e+08,2.471035523243792e-05,8.585659e-05,0.0,0.0043661725,0.0,1.4563757e+08
10_0205,0.0,1.1447206e+08,3.864203728665139e-06,5.8444217e-05,0.0,0.0027613458,0.0,9.798822e+07
37_2825,0.0,4.34064e+07,8.736521259944396e-05,0.00025410298,0.0,0.0019529788,0.0,1.497599e+08
35_0110,0.0,7.380352e+07,2.562171531828028e-06,5.054765e-05,0.0,0.0018630764,0.0,5.836627e+07
32_0107,0.0,5.592333e+07,3.3203585309005135e-06,2.8734852e-05,0.0,0.0014354158,0.0,4.081725e+07
