source,target,distance_km,edge_type,route_key,functional_class,traffic_similarity,climate_similarity,pavement_similarity,edge_weight,source_state,target_state,same_state,same_route_key,diversion_potential,spatial_score,route_score,weight_deterioration,weight_disruption
29_0504,29_0507,1.2771120012665926,spatial,,,,,,,29,29,True,True,0.83620530174607,0.9841628476772274,0.0,,
29_0504,29_0509,1.8934990946398884,spatial,,,,,,,29,29,True,True,0.827923973901073,0.9766091690197061,0.0,,
29_0504,29_0508,3.0228725035477484,spatial,,,,,,,29,29,True,True,0.8176615945130493,0.9629190737372803,0.0,,
29_5047,29_5393,25.35700411770361,spatial,,,,,,,29,29,True,False,0.0,0.7283580305516008,0.0,,
29_0706,29_5047,65.10506155839731,spatial,,,,,,,29,29,True,False,0.0,0.44316493277480534,0.0,,
29_0707,29_5047,65.3824462458581,spatial,,,,,,,29,29,True,False,0.0,0.4416310040340858,0.0,,
29_0709,29_5047,65.63778287480055,spatial,,,,,,,29,29,True,False,0.0,0.4402236939425344,0.0,,
29_0708,29_5047,65.79959317618471,spatial,,,,,,,29,29,True,False,0.0,0.43933418471184815,0.0,,
29_0702,29_5047,66.83604582614102,spatial,,,,,,,29,29,True,False,0.0,0.43367903341652064,0.0,,
29_0705,29_5047,67.24395970351874,spatial,,,,,,,29,29,True,False,0.0,0.431473365261116,0.0,,
29_0505,29_0506,1.234199651064625,spatial,,,,,,,29,29,True,True,0.8353608595360629,0.9846908985486568,0.0,,
29_0505,29_0507,2.042763704454959,spatial,,,,,,,29,29,True,True,0.8271853138248899,0.9747887030355397,0.0,,
29_0505,29_0509,2.6343371645963956,spatial,,,,,,,29,29,True,True,0.820950638072196,0.9676070496581732,0.0,,
29_0505,29_0508,3.7251626810320864,spatial,,,,,,,29,29,True,True,0.8093337866088313,0.9545029611532206,0.0,,
29_5058,29_5081,0.3691911933001341,spatial,,,,,,,29,29,True,True,0.846077343571186,0.9953957423263868,0.0,,
29_5058,29_5091,0.5742652405873407,spatial,,,,,,,29,29,True,True,0.8438984318187596,0.9928473870622636,0.0,,
29_5058,29_A430,1.5415952721471782,spatial,,,,,,,29,29,True,True,0.4587228406783667,0.9809145375460125,0.0,,
29_5058,29_A410,2.1743062448520387,spatial,,,,,,,29,29,True,True,0.4550235687426921,0.9731871927840658,0.0,,
29_5058,29_A411,2.39437263717398,spatial,,,,,,,29,29,True,True,0.4537369063261681,0.9705137990634498,0.0,,
29_0665,29_5058,22.024991222355887,spatial,,,,,,,29,29,True,True,0.6004015669246731,0.759334877335717,0.0,,
29_0666,29_5058,22.794503284098486,spatial,,,,,,,29,29,True,True,0.5923223489427084,0.7520659262033963,0.0,,
29_0506,29_0507,0.8205654834780148,spatial,,,,,,,29,29,True,True,0.838622036871985,0.9897953557909788,0.0,,
29_0506,29_0509,1.4395543828814477,spatial,,,,,,,29,29,True,True,0.8342582601549173,0.9821665032206526,0.0,,
29_0506,29_0508,2.576785442636762,spatial,,,,,,,29,29,True,True,0.8200211871900184,0.968303393250323,0.0,,
29_0507,29_0509,0.6334873024703758,spatial,,,,,,,29,29,True,True,0.841053329341434,0.9921126781719491,0.0,,
29_0507,29_0508,1.7887504192263108,spatial,,,,,,,29,29,True,True,0.8309945267957204,0.9778887380047676,0.0,,
29_0508,29_0509,1.1567788537692338,spatial,,,,,,,29,29,True,True,0.8355079666125277,0.9856443042388653,0.0,,
29_5081,29_5091,0.20507802348198292,spatial,,,,,,,29,29,True,True,0.8478210460005039,0.9974398076034579,0.0,,
29_5081,29_A430,1.1724068411783728,spatial,,,,,,,29,29,True,True,0.4608813750812397,0.9854517775847967,0.0,,
29_5081,29_A410,1.8061908755514016,spatial,,,,,,,29,29,True,True,0.45717582927473693,0.9776755759180625,0.0,,
29_5081,29_A411,2.0280942205181494,spatial,,,,,,,29,29,True,True,0.4558784267451767,0.9749674650149632,0.0,,
29_0665,29_5081,21.66478601108478,spatial,,,,,,,29,29,True,True,0.6041319289862136,0.7627615406830519,0.0,,
29_0666,29_5081,22.43360100091793,spatial,,,,,,,29,29,True,True,0.5960592361368523,0.7554663694831106,0.0,,
29_5091,29_A430,0.9673301963076544,spatial,,,,,,,29,29,True,True,0.46208039692495667,0.98798118251426,0.0,,
29_5091,29_A410,1.6017810223360998,spatial,,,,,,,29,29,True,True,0.4583709525869534,0.9801768516030249,0.0,,
29_5091,29_A411,1.8249070603332564,spatial,,,,,,,29,29,True,True,0.45706640133671583,0.977446873212674,0.0,,
29_0665,29_5091,21.46448208449854,spatial,,,,,,,29,29,True,True,0.6062063192091595,0.7646737352051303,0.0,,
29_0666,29_5091,22.232909643654537,spatial,,,,,,,29,29,True,True,0.5981372528130664,0.7573639432928227,0.0,,
17_6050,29_5393,65.77766730098062,spatial,,,,,,,17,29,False,False,0.0,0.43945461104526007,0.0,,
29_5403,29_5413,11.292298360881306,spatial,,,,,,,29,29,True,True,0.7300193299156361,0.8683558095223327,0.0,,
29_5403,5_3058,53.68823933659857,spatial,,,,,,,29,5,False,False,0.0,0.5111444786241355,0.0,,
29_5403,5_0113,55.47996308360209,spatial,,,,,,,29,5,False,False,0.0,0.49982385204285174,0.0,,
29_5403,5_0114,55.70879123817061,spatial,,,,,,,29,5,False,False,0.0,0.4983962226565439,0.0,,
29_5403,5_0117,55.91793977719056,spatial,,,,,,,29,5,False,False,0.0,0.4970949388849453,0.0,,
29_5403,5_0115,56.08010736550159,spatial,,,,,,,29,5,False,False,0.0,0.496088300912464,0.0,,
29_5403,5_0116,56.3087258687868,spatial,,,,,,,29,5,False,False,0.0,0.4946726376079094,0.0,,
29_5403,5_0118,56.524130828362374,spatial,,,,,,,29,5,False,False,0.0,0.4933424924168825,0.0,,
29_5413,5_3058,64.91932277348522,spatial,,,,,,,29,5,False,False,0.0,0.44419503958110823,0.0,,
29_5413,5_0113,66.77183749121667,spatial,,,,,,,29,5,False,False,0.10613913471265754,0.4340272457440051,0.0,,
29_5413,5_0114,67.00092731725962,spatial,,,,,,,29,5,False,False,0.1067578176357331,0.4327861333032729,0.0,,
29_5413,5_0117,67.21020488615868,spatial,,,,,,,29,5,False,False,0.1067578176357331,0.4316554574819764,0.0,,
29_5413,5_0115,67.37240562107688,spatial,,,,,,,29,5,False,False,0.10696564170418554,0.4307811587004493,0.0,,
29_5413,5_0116,67.6009688336993,spatial,,,,,,,29,5,False,False,0.10696564170418554,0.42955215612168374,0.0,,
29_5413,5_0118,67.81621970788244,spatial,,,,,,,29,5,False,False,0.1067578176357331,0.42839794114025687,0.0,,
29_0959,29_5473,50.083036230334024,spatial,,,,,,,29,29,True,False,0.0,0.5347061406093429,0.0,,
29_0960,29_5473,50.267140259732095,spatial,,,,,,,29,29,True,False,0.0,0.5334770359833738,0.0,,
29_0961,29_5473,50.48873113060207,spatial,,,,,,,29,29,True,False,0.0,0.532001410072107,0.0,,
29_0901,29_5473,51.109746458189555,spatial,,,,,,,29,29,True,False,0.0,0.5278876348396803,0.0,,
29_0903,29_5473,51.46774791884688,spatial,,,,,,,29,29,True,False,0.0,0.5255306058428296,0.0,,
29_0902,29_5473,51.86888068418347,spatial,,,,,,,29,29,True,False,0.0,0.5229021068916229,0.0,,
29_0964,29_5473,52.215617169913905,spatial,,,,,,,29,29,True,False,0.0,0.5206406457645311,0.0,,
29_0962,29_5473,52.44297729407574,spatial,,,,,,,29,29,True,False,0.0,0.519163084850945,0.0,,
20_4052,29_5483,75.52302965360857,spatial,,,,,,,20,29,False,False,0.0,0.3890537108735064,0.0,,
29_5503,29_B410,0.19561665147815455,spatial,,,,,,,29,29,True,True,0.8478741878183832,0.997557778942777,0.0,,
29_5503,29_B411,0.3506196043224406,spatial,,,,,,,29,29,True,True,0.8462273734801489,0.9956268451574742,0.0,,
29_5503,29_B430,0.4214146061524123,spatial,,,,,,,29,29,True,True,0.8454752186214859,0.9947461673333118,0.0,,
29_5503,29_7054,41.472566072384225,spatial,,,,,,,29,29,True,False,0.0,0.5954683287471554,0.0,,
29_0601,29_0602,0.21274972456013055,spatial,,,,,,,29,29,True,True,0.8477395341765487,0.9973441614389938,0.0,,
29_0601,29_0605,0.3503256154773769,spatial,,,,,,,29,29,True,True,0.8462777903355528,0.9956305039540261,0.0,,
29_0601,29_0604,0.8439774539104505,spatial,,,,,,,29,29,True,True,0.6201048548998794,0.989505734926716,0.0,,
29_0601,29_0661,0.9786608917213359,spatial,,,,,,,29,29,True,True,0.6190037827294725,0.9878412610001254,0.0,,
29_0601,29_0663,1.2124826958209936,spatial,,,,,,,29,29,True,True,0.617172168853327,0.984958240935814,0.0,,
29_0601,29_0603,1.2496186644574885,spatial,,,,,,,29,29,True,True,0.616927079211855,0.9845011298101293,0.0,,
29_0601,29_0606,1.4379553346094047,spatial,,,,,,,29,29,True,True,0.6154516578887474,0.9821861350624764,0.0,,
29_0601,29_0664,1.532441708404847,spatial,,,,,,,29,29,True,True,0.6146658099211352,0.9810267797640569,0.0,,
29_0602,29_0605,0.5630747270885628,spatial,,,,,,,29,29,True,True,0.844017331024684,0.9929862776772346,0.0,,
29_0602,29_0604,0.6312308563295456,spatial,,,,,,,29,29,True,True,0.6217715025380491,0.9921406616768919,0.0,,
29_0602,29_0603,1.0368759843704536,spatial,,,,,,,29,29,True,True,0.6185936961605472,0.987122681601227,0.0,,
29_0602,29_0661,1.1909760771958768,spatial,,,,,,,29,29,True,True,0.6173406382621335,0.9852230655465994,0.0,,
29_0602,29_0606,1.2252088612019596,spatial,,,,,,,29,29,True,True,0.6171183045541476,0.9848015691292464,0.0,,
29_0602,29_0663,1.4238264919873678,spatial,,,,,,,29,29,True,True,0.6155166336427159,0.9823596147977979,0.0,,
29_0602,29_0664,1.741453518703851,spatial,,,,,,,29,29,True,True,0.6130285420303325,0.9784670477690871,0.0,,
29_0603,29_0606,0.18836211695418,spatial,,,,,,,29,29,True,True,0.8479986525073618,0.9976482432612808,0.0,,
29_0603,29_0604,0.40565085542991325,spatial,,,,,,,29,29,True,True,0.8456899596610572,0.9949421982789961,0.0,,
29_0603,29_0666,0.8114649656946434,spatial,,,,,,,29,29,True,True,0.8412219804106287,0.9899079578234282,0.0,,
29_0603,29_0605,1.5999416679211615,spatial,,,,,,,29,29,True,True,0.6141826639640519,0.9801993880198445,0.0,,
29_0603,29_0665,1.6049952300590975,spatial,,,,,,,29,29,True,True,0.8329469256806221,0.9801374712440553,0.0,,
29_0603,29_0661,2.2266127736198467,spatial,,,,,,,29,29,True,True,0.8262808786924101,0.9725511002067455,0.0,,
29_0604,29_0606,0.5939780559357277,spatial,,,,,,,29,29,True,True,0.8436889831556829,0.9926027694865046,0.0,,
29_0604,29_0605,1.194302734169631,spatial,,,,,,,29,29,True,True,0.6173604218157589,0.9851820976586222,0.0,,
29_0604,29_0666,1.2170874958227058,spatial,,,,,,,29,29,True,True,0.8369130411437805,0.9849015483710724,0.0,,
29_0604,29_0661,1.821356580536831,spatial,,,,,,,29,29,True,True,0.8305864060104049,0.9774902542425062,0.0,,
29_0604,29_0665,2.0106277976508617,spatial,,,,,,,29,29,True,True,0.8286370796499596,0.975180353179407,0.0,,
29_0605,29_0661,0.6298095934231016,spatial,,,,,,,29,29,True,True,0.6217364657704522,0.9921582879924693,0.0,,
29_0605,29_0663,0.8661616899103826,spatial,,,,,,,29,29,True,True,0.619885031165159,0.9892313801088379,0.0,,
29_0605,29_0664,1.1914335354539474,spatial,,,,,,,29,29,True,True,0.6173370548200483,0.9852174318323647,0.0,,
29_0605,29_0662,1.3854917989669364,spatial,,,,,,,29,29,True,True,0.6158169236688936,0.9828304582774018,0.0,,
29_0606,29_0666,0.6231124054329233,spatial,,,,,,,29,29,True,True,0.843222854826226,0.9922413498513101,0.0,,
