num_closed_nodes,closed_demand,closed_asset,closed_project_load,closed_lane_exposure,closed_speed_exposure,closed_total_degree,first_hop_demand,first_hop_asset,first_hop_degree,second_hop_demand,second_hop_asset,second_hop_degree,first_hop_spatial,first_hop_diversion,route_concentration,closed_tb_degree_days_over_10c_yr,firsthop_tb_degree_days_over_10c_yr,closed_tb_coldest_air_temp,firsthop_tb_coldest_air_temp,closed_tb_high_temp_7days,firsthop_tb_high_temp_7days,closed_tb_max_avg_temp_high_7days,firsthop_tb_max_avg_temp_high_7days,closed_tb_max_temp_high_7days,firsthop_tb_max_temp_high_7days,closed_tb_min_surface_50_temp,firsthop_tb_min_surface_50_temp,closed_tb_min_surface_98_temp,firsthop_tb_min_surface_98_temp,closed_tb_stddev_high_temp_7days,firsthop_tb_stddev_high_temp_7days,closed_tb_stddev_coldest_air_temp,firsthop_tb_stddev_coldest_air_temp,closed_hu_rel_hum_avg_avg,firsthop_hu_rel_hum_avg_avg,closed_pr_precipitation,firsthop_pr_precipitation,closed_pr_evaporation,firsthop_pr_evaporation,closed_pr_pr_days,firsthop_pr_pr_days,closed_wi_wi_velocity_avg,firsthop_wi_wi_velocity_avg,closed_so_cloud_cover_avg,firsthop_so_cloud_cover_avg,closed_so_shortwave_surface_avg,firsthop_so_shortwave_surface_avg,closed_ty_temp_avg,firsthop_ty_temp_avg,closed_ty_temp_mean_avg,firsthop_ty_temp_mean_avg,closed_ty_freeze_index,firsthop_ty_freeze_index,closed_ty_freeze_thaw,firsthop_ty_freeze_thaw
-0.75676715,-0.35620722,0.2318474,-0.39965683,-0.2542509,-0.7595731,-1.2371312,-0.55176544,-0.24553066,-1.4894955,-0.62243354,-0.4030193,-1.5326862,-1.6109949,0.0,-0.5587347,-0.14649458,-0.5024336,-0.9445922,-0.11497394,0.009575953,-0.43668243,0.042781252,-0.42538548,0.056702666,-0.4182623,-1.0581361,-0.20463713,-0.91892874,-0.100741364,0.6291299,-0.08555977,0.61700994,-0.101188876,0.29007733,-0.3076534,0.16953933,-0.33152685,0.19639507,-0.33340904,0.136796,-0.37953398,0.83038473,0.12115007,0.5786525,-0.026294023,-0.016818136,-0.45013896,-0.3682611,-0.6036346,-0.37066615,-0.6018938,1.5458258,0.5466488,0.35047323,-0.11924654
-0.08745662,0.039019197,-0.70333725,0.88713723,-0.6259628,-0.10129503,0.43797347,-0.04492282,-0.6804729,0.4230811,-0.014244018,-0.65975875,0.42911097,0.4732733,0.0,0.1204404,-1.0954658,-1.0426009,0.99704146,0.9368991,-1.1474179,-1.086786,-1.1554929,-1.0922853,-1.1564822,-1.0931381,0.9297643,0.8736563,1.0035332,0.94315463,-1.1148585,-1.0580888,-1.0865331,-1.0209813,-1.1310881,-1.0661706,-1.0138439,-0.95492697,-1.0342968,-0.9745859,-1.1619,-1.0957419,-0.95482814,-0.90417206,-0.6143283,-0.565569,-1.1433648,-1.079661,-1.0226729,-0.974541,-1.0235469,-0.9756709,-0.6147293,-0.583018,-0.89953125,-0.83563673
1.920475,2.0640764,1.0480773,1.2088357,1.2325965,1.8735392,1.6344769,1.1325544,0.088007376,1.7224864,1.2688872,0.09549893,1.7517301,1.7606394,0.0,1.8183782,-0.06000344,0.3568569,-0.3080284,-0.60519964,0.046646222,0.49397013,0.09389243,0.5322804,0.097711176,0.53458244,-0.2879046,-0.56234133,-0.26514578,-0.5723221,0.18245865,0.52441937,0.22388461,0.5422643,0.19892877,0.5611997,0.42847812,0.78260595,0.26696482,0.4882182,0.136796,0.56626797,-0.71790177,-0.4026579,-0.33028528,-0.2543118,0.17724708,0.6326616,-0.16099867,0.20799305,-0.15772945,0.22252576,0.5893285,0.8404826,0.3798217,0.5891332
0.5818539,1.686527,1.6111636,0.56543875,1.2325965,0.55698305,-0.040627882,0.26940167,0.0054636635,-0.5729674,0.31029522,-0.18823312,-0.6189909,-0.5222922,0.0,-0.21914716,0.85207015,-0.07519952,-0.6730828,0.32370818,0.8316646,-0.10950946,0.81947136,-0.13868342,0.8206679,-0.14070304,-0.5915228,0.32034987,-0.64915204,0.30368647,0.9345741,-0.15443487,0.6973822,-0.27567983,0.7092354,-0.18735632,0.66131514,-0.10570199,0.64663106,-0.20188364,0.786144,-0.17125851,1.3042375,-0.143432,-0.017837904,-0.25564995,0.8200462,-0.15426837,0.8359718,-0.049554475,0.8159635,-0.050212823,-0.091106914,-0.39210913,0.6210479,-0.3025271
1.2511644,-0.6252681,-0.16970769,0.88713723,1.6043084,1.2152611,1.3951762,-0.6671965,-0.31922185,0.8864392,-0.6413067,-0.35029298,0.815142,0.9240356,0.0,0.7996155,3.0781615,2.5898197,-0.45176852,-0.3222208,2.4385905,2.019515,2.3645003,1.9515477,2.3411043,1.9310018,0.057261374,0.115116455,-0.33805826,-0.22024699,1.5914437,1.2873352,1.0328492,0.81493425,2.0325625,1.6911969,1.5885932,1.3398765,1.8201474,1.534201,2.08484,1.7047104,2.8249748,2.40334,-0.6143283,-0.593549,2.3249922,1.9014235,3.4843242,2.9594529,3.5250432,2.996774,-0.5988541,-0.5795137,-0.43384916,-0.4556992
-0.75676715,-0.29658476,0.32082978,-0.7213553,-0.6259628,-0.7595731,-0.5989961,-0.40497103,0.2619109,-0.6566278,-0.32946295,0.40271893,-0.596548,-0.690719,0.0,-0.5587347,0.035709105,0.21142197,-0.2350175,-0.42969608,0.06772535,0.25671563,0.09556275,0.28968695,0.09375607,0.28797752,-0.24955292,-0.43758672,-0.21653739,-0.4110897,-0.13612305,0.028271835,0.091095574,0.28454486,0.1615076,0.3724129,0.2076352,0.41716883,0.14652959,0.34977117,0.136796,0.33803606,-0.073241524,0.052441873,0.6354611,0.8671791,0.10598769,0.2945916,-0.058327056,0.09570968,-0.056420363,0.09774378,0.48749405,0.6567822,0.2860863,0.45667845
-0.08745662,0.4359773,1.4141288,0.24374022,0.4891728,-0.10129503,0.27843967,0.69271034,2.0748255,0.40196604,0.7578504,2.2242038,0.49977052,0.40533438,0.0,0.1204404,0.2682198,0.5621954,-2.0762615,-2.6814687,0.5354657,0.8873174,0.5999937,0.96492946,0.6198928,0.9888761,-2.2726092,-2.902491,-2.0369217,-2.6386688,1.2400185,1.7341849,1.3875356,1.8934945,0.95801246,1.3931978,0.6597613,1.0270753,0.65798146,1.0238098,0.786144,1.1856545,1.5081047,2.0248551,1.2603557,1.6881423,0.49365097,0.83201957,-0.19650196,-0.0051642684,-0.21307428,-0.024821173,3.6683886,4.4795327,0.80163085,1.1355443
-0.08745662,-0.43623406,0.11241269,0.24374022,0.117460944,-0.10129503,0.51774037,-0.28339332,0.46270674,0.251317,-0.256675,0.5148513,0.38552228,0.23008414,0.0,0.1204404,0.74606127,1.1934791,-0.7483754,-1.1093915,0.7617036,1.1915721,0.7696964,1.1815271,0.7607165,1.1713401,-0.7193622,-1.059864,-0.748799,-1.11512,0.12662481,0.4802655,0.70262384,1.1143736,0.47279263,0.7560265,0.2778114,0.48321947,0.22238313,0.4227223,0.786144,1.1789054,-0.04569192,0.20039529,0.6922696,0.88696355,0.83302,1.2387326,0.59128696,0.99919784,0.5823897,0.99068594,0.9687068,1.1358119,0.71628076,1.0124656
-1.4260777,-0.8446679,-0.49714696,-1.0430539,-0.6259628,-1.4178512,-1.2371312,-0.7360865,-0.706592,-1.3960519,-0.7948041,-0.65080124,-1.3672296,-1.3754176,0.0,-1.2379098,-0.5327683,-1.0562351,0.28974837,0.9538563,-0.52921575,-1.1016897,-0.52456445,-1.108046,-0.5231406,-1.1089832,0.24582426,0.89015913,0.29871157,0.96083033,-0.43828303,-1.0742022,-0.3596881,-1.041892,-0.40900725,-1.0856165,-0.22320665,-0.9761476,-0.33612472,-0.9926728,-0.512552,-1.1126226,-0.44791582,-0.9257699,-0.07464654,-0.5920603,-0.5515843,-1.0942705,-0.5141124,-0.98689085,-0.51606345,-0.98785913,-0.3462203,-0.5932915,-0.24847478,-0.8517231
0.5818539,-0.25489375,0.3830508,0.08289096,1.2325965,0.55698305,-0.43946233,-0.039452817,0.86559564,-0.31048965,-0.018038591,0.92442197,-0.28796172,-0.33039367,0.0,-0.5587347,1.2203298,1.5467281,-0.5453138,-0.83298856,1.2701486,1.5945748,1.3668848,1.6892033,1.3666844,1.6892769,-0.3933721,-0.6623675,-0.64915204,-0.94919896,1.0593793,1.3828312,1.2477578,1.6388768,1.8416939,2.2045453,2.2763562,2.6899743,2.1183236,2.5150487,1.435492,1.7542553,2.5825384,2.6861372,0.91950405,1.1935686,1.2954696,1.5881329,1.7158775,2.0269709,1.6742764,1.9853402,-0.49069244,-0.41987708,0.016260285,0.29707694
