node_id,delta_vht_proxy,pred_delta_vht_proxy,connectivity_loss_pct,pred_connectivity_loss_pct,disconnected_od_pct,pred_disconnected_od_pct,disruption_score,pred_disruption_score
30_0116,0.0,6.40841e+06,0.0,7.566676e-06,0.0,0.0024841921,0.0,7.095978e+06
38_0260,0.0,1.3305664e+07,0.0,9.457163e-05,0.0,0.0048485505,0.0,1.4537296e+07
10_0103,0.0,6.229834e+06,0.0,1.0755466e-06,0.0,0.0024596462,0.0,6.92915e+06
20_0210,0.0,9.1826e+06,0.0,3.250185e-05,0.0,0.0036548208,0.0,1.0271696e+07
8_A430,0.0,2.3698502e+07,0.0,5.0235336e-05,0.0,0.0074321833,0.0,2.8902914e+07
10_0209,0.0,8.336578e+06,0.0,3.1337782e-05,0.0,0.0031380462,0.0,9.18069e+06
20_0211,0.0,1.1530984e+07,0.0,7.746236e-05,0.0,0.0042516375,0.0,1.2728552e+07
8_0221,0.0,7.47966e+06,0.0,4.17055e-06,0.0,0.0031955326,0.0,8.533916e+06
48_1116,0.0,1.3716985e+07,0.005930064240965316,0.0012778135,0.0,0.005564261,0.0,1.6538842e+07
39_0112,0.0,9.281978e+06,0.0,4.1786e-05,0.0,0.0036601503,0.0,1.0301514e+07
37_A964,0.0,8.003562e+06,0.0,0.00013667304,0.0,0.0035317307,0.0,1.2619646e+07
10_0111,0.0,6.021638e+06,0.0,-1.0799238e-05,0.0,0.00235348,0.0,6.677648e+06
6_0205,0.0,2.2571928e+07,0.0,7.016382e-05,0.0,0.008928243,0.0,2.4319304e+07
48_F350,0.0,2.480814e+06,0.0015254448915875685,0.0018960319,0.0,0.0009107385,0.0,4.442782e+06
4_A902,0.0,8.22834e+06,0.0,-0.00012886152,0.0,0.0016237106,0.0,9.734712e+06
32_7084,0.0,2.482254e+06,0.0,0.0009218948,0.0,0.0027835304,0.0,1.1053634e+07
53_0203,0.0,8.159316e+06,0.0,2.7737187e-05,0.0,0.0032929415,0.0,9.12108e+06
