source,target,edge_role,distance_km,diversion_potential,speed_mph,travel_time_hours,capacity_proxy,demand_proxy
8_0509,8_0559,corridor,1.9164930286663264,1.0,55.0,0.02165193669077585,2.0,770443.8
8_0559,8_0560,corridor,2.3419799282791516,1.0,55.0,0.02645895413115881,2.0,770443.8
8_0560,8_7036,corridor,102.43008714298537,1.0,55.0,1.1572229738784547,2.0,850049.9182628583
8_0811,8_0812,corridor,0.20178056503197944,1.0,55.0,0.0022796534890302794,1.0,822897.4
8_1053,8_A310,corridor,3.180662746292689,1.0,55.0,0.03593412936407233,2.0,392700.805486821
8_1053,8_A320,corridor,2.7278923753754043,1.0,55.0,0.03081887182860285,2.0,392700.805486821
8_2008,8_B330,corridor,0.4253415683976553,1.0,55.0,0.0048053755339304005,2.0,267181.38683318795
8_3032,8_7783,corridor,42.70016341959803,1.0,55.0,0.4824130436259927,2.0,1301235.666604014
8_7036,8_7776,corridor,37.153488955515016,1.0,55.0,0.41974845651594067,2.0,1063965.9429159714
8_7781,8_B350,corridor,1.422208054418045,1.0,55.0,0.016067660197438872,2.0,296629.34120915283
8_9019,8_9020,corridor,19.41672289060109,1.0,55.0,0.21936404071461355,2.0,1873563.9849341256
8_A320,8_A330,corridor,0.7642920131154908,1.0,55.0,0.008634731268893863,2.0,261878.66998315844
8_A330,8_A340,corridor,0.24454579748890318,1.0,55.0,0.0027628016622161674,2.0,261881.64
8_A340,8_A350,corridor,0.7348845102383026,1.0,55.0,0.008302494531787764,2.0,261878.73998394297
8_A410,8_A411,corridor,0.22879652270918863,1.0,55.0,0.0025848712991230582,1.0,606580.98
8_A410,8_A452,corridor,0.7997232495299167,1.0,55.0,0.009035022256779648,1.0,606580.98
8_A411,8_A412,corridor,0.3435682994219406,1.0,55.0,0.0038815268079623903,1.0,606580.98
8_A412,8_A413,corridor,0.5694742312964196,1.0,55.0,0.006433741119130932,1.0,606580.98
8_A413,8_A455,corridor,0.7968407666096687,1.0,55.0,0.009002456869497815,1.0,606580.98
8_A414,8_A451,corridor,0.9130639785453071,1.0,55.0,0.010315510237910143,1.0,606580.98
8_A415,8_A430,corridor,1.8268148558870574,1.0,55.0,0.02063878084281933,1.0,606580.98
8_A415,8_A455,corridor,0.22785541647577784,1.0,55.0,0.0025742389762915554,1.0,606580.98
8_A430,8_A431,corridor,1.1437657300638173,1.0,55.0,0.012921906214109423,1.0,606580.98
8_A431,8_A441,corridor,0.9130376340517987,1.0,55.0,0.010315212606091471,1.0,606580.98
8_A441,8_A442,corridor,0.22734444336633866,1.0,55.0,0.0025684661624848885,1.0,606580.98
8_A442,8_A443,corridor,0.3435635337477619,1.0,55.0,0.003881472966871364,1.0,606580.98
8_A443,8_A444,corridor,0.5702089527219717,1.0,55.0,0.006442041771183124,1.0,606580.98
8_A444,8_A445,corridor,0.22737072121625232,1.0,55.0,0.0025687630413851453,1.0,606580.98
8_A445,8_A446,corridor,0.3401847857673482,1.0,55.0,0.0038433009327070067,1.0,606580.98
8_A446,8_A451,corridor,1.3665571176961109,1.0,55.0,0.01543893338202008,1.0,606580.98
8_B310,8_B320,corridor,0.5084798543302385,1.0,55.0,0.005744645793026824,2.0,267176.1399024456
8_B310,8_B330,corridor,0.7211434081105411,1.0,55.0,0.008147251872993007,2.0,267133.21761450486
8_B320,8_B350,corridor,0.701136300539439,1.0,55.0,0.007921217851467502,2.0,267167.9995584621
9_0901,9_0902,corridor,3.2043712246897917,1.0,55.0,0.03620198031140707,2.0,508821.36
9_0902,9_0903,corridor,1.7377772990929017,1.0,55.0,0.019632862473186654,2.0,508821.36
9_0903,9_0960,corridor,0.11411759401355855,1.0,55.0,0.0012892647580381178,2.0,507269.98496120627
9_0960,9_0961,corridor,2.318080373243539,1.0,55.0,0.02618894445993715,2.0,505009.3860384276
9_0961,9_0962,corridor,1.8325993957004245,1.0,55.0,0.020704132757984633,2.0,504317.4195636078
10_0101,10_0102,spatial,0.2159676928672741,0.8457765881012164,55.0,0.0030499190078382516,2.0,366357.2984992989
10_0101,10_0103,spatial,0.3092830865076256,0.8464879364691817,55.0,0.00436772904233505,2.0,366320.2599794519
10_0101,10_0105,spatial,0.4271477251703076,0.8441953460022341,55.0,0.0060322261577912175,2.0,366345.9493507829
10_0101,10_0111,spatial,0.5145972645805643,0.8445004615198843,55.0,0.007267197967384771,2.0,366324.68999958714
10_0102,10_0103,spatial,0.5252495130618542,0.842273139765351,55.0,0.007417630167164154,2.0,366353.41812754364
10_0102,10_0105,spatial,0.2113529166922794,0.8470941630374372,55.0,0.0029847486419090972,2.0,366379.1098241951
10_0102,10_0107,spatial,0.4224862843857487,0.8436273506344316,55.0,0.0059663967892223,2.0,366357.9885611056
10_0102,10_0160,spatial,0.6349899489855486,0.841374529514547,55.0,0.008967396416960717,2.0,366357.9885611056
10_0103,10_0105,spatial,0.7363805233433556,0.8406902848912485,55.0,0.010399245022851767,2.0,366342.0690992352
10_0103,10_0110,spatial,0.6392340498765547,0.8429512589790257,55.0,0.00902733206662577,2.0,366320.80997321353
10_0103,10_0111,spatial,0.2053171608672541,0.8475602213989768,55.0,0.0028995110483921427,2.0,366320.80997321353
10_0103,10_0112,spatial,0.4246133150699152,0.8450420442906059,55.0,0.005996434945521359,2.0,366324.0599194942
10_0104,10_0106,spatial,0.1866873292681521,0.8473995840744063,55.0,0.0026364185610271646,2.0,366320.79984721536
10_0104,10_0108,spatial,0.830563574888838,0.8405633753709121,55.0,0.01172930821568918,2.0,366320.79984721536
10_0104,10_0109,spatial,0.6184769003839934,0.8429937638692737,55.0,0.00873419736696118,2.0,366323.8799232237
10_0104,10_0159,spatial,0.4004221221803269,0.8453094011993475,55.0,0.005654804315325296,2.0,366323.8799232237
10_0105,10_0107,spatial,0.2114541848651013,0.8465238251074124,55.0,0.0029861787619473216,2.0,366346.63939121267
10_0105,10_0111,spatial,0.9416939928787588,0.8387682041927561,55.0,0.013298703941858135,2.0,366346.4993831146
10_0105,10_0112,spatial,1.1609672510244864,0.8366287702057118,55.0,0.01639530449840655,2.0,366349.74955730815
10_0105,10_0160,spatial,0.4238075314127914,0.8442708429862643,55.0,0.005985055581971935,2.0,366346.63939121267
10_0106,10_0108,spatial,0.6439028763047389,0.8431585319392622,55.0,0.009093265736049036,2.0,366310.22
10_0106,10_0109,spatial,0.4318136135532301,0.8452328612413263,55.0,0.006098118335823015,2.0,366313.2999870515
10_0106,10_0110,spatial,0.8585341042412529,0.8404438015116846,55.0,0.012124311042263131,2.0,366317.7299230175
10_0106,10_0159,spatial,0.2138123165164808,0.8475486342709361,55.0,0.0030194805509836443,2.0,366313.2999870515
10_0107,10_0110,spatial,1.5869153131905231,0.8331310037362282,55.0,0.022410588886106374,2.0,366325.37999997323
10_0107,10_0111,spatial,1.1530252220461663,0.8377410415709865,55.0,0.016283146310206307,2.0,366325.37999997323
10_0107,10_0112,spatial,1.3722454906230417,0.8352412599168783,55.0,0.019378998542359003,2.0,366328.6299867986
10_0107,10_0160,spatial,0.2125275721357103,0.847741894546058,55.0,0.003001337252534217,2.0,366325.52
10_0108,10_0109,spatial,0.2120892631196341,0.8475669378344434,55.0,0.002995147405424727,2.0,366313.2999870515
10_0108,10_0110,spatial,0.2146325412072137,0.8472817223324643,55.0,0.0030310638523642908,2.0,366317.7299230175
10_0108,10_0112,spatial,0.4292965932296459,0.8448132805361693,55.0,0.006062572703853272,2.0,366320.97984197247
10_0108,10_0159,spatial,0.4301562415833768,0.8452504670875299,55.0,0.006074712750446779,2.0,366313.2999870515
10_0109,10_0110,spatial,0.4267209131175872,0.8452085231830171,55.0,0.006026198672035899,2.0,366320.80997321353
10_0109,10_0111,spatial,0.8606510397403916,0.8405994201562709,55.0,0.012154206633272472,2.0,366320.80997321353
10_0109,10_0112,spatial,0.6413812815159011,0.8427401007734792,55.0,0.009057655502988536,2.0,366324.0599194942
10_0109,10_0159,spatial,0.2180879836483932,0.8476828151737358,55.0,0.003079861982500918,2.0,366316.38
10_0110,10_0111,spatial,0.4339318730946286,0.8453894738483695,55.0,0.006128032625099682,2.0,366325.24
10_0110,10_0112,spatial,0.2146955541953752,0.8475294385090879,55.0,0.003031953728566527,2.0,366328.4899855833
10_0110,10_0159,spatial,0.6447745318475844,0.8428924092918167,55.0,0.009105575349459806,2.0,366320.80997321353
10_0110,10_0160,spatial,1.799397250682209,0.8308734048856623,55.0,0.025411281681285057,2.0,366325.37999997323
10_0111,10_0112,spatial,0.2193824005154291,0.8474796518941518,55.0,0.0030981418768426397,2.0,366328.4899855833
10_0111,10_0159,spatial,1.078689521420949,0.8382834670472242,55.0,0.01523336954365467,2.0,366320.80997321353
10_0111,10_0160,spatial,1.3654896960409837,0.8354836282682884,55.0,0.019283592484002247,2.0,366325.37999997323
10_0111,10_1201,spatial,15.17203833363005,0.2162817287842013,55.0,0.2142611586346245,2.0,412852.1254307784
10_0112,10_0159,spatial,0.8594524082074045,0.8404243184898218,55.0,0.012137279429729586,2.0,366324.0599194942
10_0112,10_0160,spatial,1.584736935853981,0.8329840210634517,55.0,0.02237982560685494,2.0,366328.6299867986
10_0112,10_1201,spatial,15.214906452706604,0.2160904145919027,55.0,0.21486654682702513,2.0,412855.7881962916
10_0160,10_1201,spatial,15.026347625032018,0.2167657012201876,55.0,0.21220369876403342,2.0,412852.28321211645
10_0201,10_0205,spatial,0.3045687200442339,0.8450830814523906,55.0,0.004301152251632147,2.0,595793.907079678
10_0201,10_0209,spatial,0.2103925738275593,0.8477645789030821,55.0,0.002971186576591523,2.0,595734.92
10_0201,10_0211,spatial,0.4258796074394627,0.8404594241682101,55.0,0.006014317662681916,2.0,595911.8837163663
10_0201,10_0260,spatial,0.4835974827087994,0.8415139393080167,55.0,0.006829415710630097,2.0,595852.8983178886
10_0202,10_0203,spatial,0.6392528135105269,0.8398729798004603,55.0,0.00902759704868465,2.0,595970.8883182214
10_0202,10_0206,spatial,0.2193258175761574,0.8476696631882533,55.0,0.0030973428064830274,2.0,595852.9
10_0202,10_0207,spatial,0.4259033741202889,0.8429643509691658,55.0,0.006014653298307054,2.0,595941.3934286743
10_0202,10_0210,spatial,0.2600192643470574,0.8455554798156713,55.0,0.003672020042477286,2.0,595793.907079678
10_0203,10_0206,spatial,0.4199368041904452,0.8421939961315283,55.0,0.005930392755449794,2.0,595970.8883182214
10_0203,10_0207,spatial,0.2133600162593015,0.8468948357636363,55.0,0.003013093118061124,2.0,596059.3992699973
10_0203,10_0209,spatial,0.4615421928822456,0.8400827570322401,55.0,0.00651794853342259,2.0,595911.8837163663
10_0203,10_0211,spatial,0.246035206752827,0.8473858759282512,55.0,0.0034745356757319348,2.0,596088.9
10_0204,10_0208,spatial,0.2023611033821404,0.4284964106548634,55.0,0.002857765286364433,2.0,596059.3992699973
10_0204,10_0210,spatial,0.825042603214497,0.4276899246007166,55.0,0.011651340459365287,2.0,595882.3917469856
10_0204,10_0212,spatial,0.4114643082478197,0.427373570756587,55.0,0.005810743255674259,2.0,596059.3992699973
10_0204,10_0259,spatial,0.2137912035190106,0.4292839607124182,55.0,0.003019182390960532,2.0,596000.399269925
10_0205,10_0207,spatial,1.1898363548734263,0.8348716638183189,55.0,0.01680299709075299,2.0,595941.3934286743
10_0205,10_0209,spatial,0.514951342014153,0.8428522033254648,55.0,0.007272198287018748,2.0,595793.907079678
10_0205,10_0211,spatial,0.7304478029235434,0.838907865304736,55.0,0.01031546250641911,2.0,595970.8883182214
10_0205,10_0260,spatial,0.1790353640401716,0.8464172767153804,55.0,0.002528356684334905,2.0,595911.8970792663
10_0206,10_0207,spatial,0.2065804763682137,0.8452877374981449,55.0,0.002917351725894038,2.0,595941.3934286743
10_0206,10_0209,spatial,0.8814700703901688,0.8389656721729079,55.0,0.012448215225300839,2.0,595793.907079678
10_0206,10_0210,spatial,0.4793302445124915,0.8432299261931117,55.0,0.006769153313448815,2.0,595793.907079678
10_0206,10_0211,spatial,0.6659687982263506,0.8395902451427478,55.0,0.009404883060847509,2.0,595970.8883182214
10_0207,10_0209,spatial,0.6748896224012505,0.8386586295490651,55.0,0.009530863900182268,2.0,595882.3917469856
10_0207,10_0210,spatial,0.6859106240891425,0.8385421108562094,55.0,0.009686503672441985,2.0,595882.3917469856
10_0207,10_0211,spatial,0.4593888521691237,0.8442833640858789,55.0,0.006487538824062316,2.0,596059.3992699973
10_0207,10_0212,spatial,1.099489173366658,0.837489022871569,55.0,0.015527104467538048,2.0,596059.3992699973
10_0208,10_0210,spatial,0.622694292246811,0.8383806734909169,55.0,0.008793755828854898,2.0,595911.8837163663
10_0208,10_0212,spatial,0.2091182664326918,0.8477781184191526,55.0,0.002953190670380571,2.0,596088.9
10_0208,10_0259,spatial,0.416148081792817,0.8439062593626573,55.0,0.005876888009890235,2.0,596029.8970798445
10_0208,10_5005,spatial,7.424913964020097,0.1247384291243404,55.0,0.10485543430028484,2.0,491975.1631703698
10_0209,10_0211,spatial,0.21550873346303,0.8426813549006108,55.0,0.0030434375337240168,2.0,595911.8837163663
10_0209,10_0260,spatial,0.6939697269533739,0.8392875914053078,55.0,0.009800315190662207,2.0,595852.8983178886
10_0210,10_0212,spatial,0.4135787654250168,0.8405893452850913,55.0,0.005840603847554345,2.0,595911.8837163663
10_0210,10_0259,spatial,1.038833758632738,0.8356379306983733,55.0,0.014670522171041575,2.0,595852.8983178886
10_0210,10_1450,spatial,18.550334199859385,0.5089601537921664,55.0,0.2619698165348893,2.0,771158.0014273579
10_0210,10_5005,spatial,8.023565250435903,0.1237094972258133,55.0,0.11330965221253748,2.0,491829.064803122
10_0211,10_0260,spatial,0.90947239909255,0.8386750539204662,55.0,0.01284366712571825,2.0,596029.8970798445
10_0212,10_0259,spatial,0.6252555046558702,0.8416888866321354,55.0,0.008829925546213048,2.0,596029.8970798445
10_0212,10_1450,spatial,18.138564188353076,0.5154283325307758,55.0,0.25615475610488936,2.0,771387.074763932
10_0212,10_4002,spatial,29.125563376969826,0.0874404379458331,55.0,0.41131434140943474,2.0,264288.27165085473
10_0212,10_5005,spatial,7.6257697390988,0.1243932082609239,55.0,0.10769194117829782,2.0,491975.1631703698
10_0259,10_1450,spatial,17.516082332944958,0.5195853018043893,55.0,0.24736400033193953,2.0,771310.7202302688
10_0259,10_4002,spatial,28.51266122336101,0.0884938635223482,55.0,0.4026588712165604,2.0,264262.11149288126
10_0259,10_5005,spatial,7.028223622152244,0.1254202406494258,55.0,0.09925333058826266,2.0,491926.4657843406
10_1450,10_4002,spatial,11.245687724303568,0.1181714742238532,55.0,0.15881281265362834,2.0,342010.32222403114
10_1450,10_5005,spatial,11.408805899564628,0.1178911148601233,55.0,0.16111638508452122,2.0,636655.5088922135
10_4002,10_5004,spatial,69.52130338764908,0.2,55.0,0.9817873304873861,2.5,549320.7874193147
10_4002,10_5005,spatial,22.65295813030463,0.1213856693384747,55.0,0.3199075133327472,2.0,218127.30545635775
10_4002,34_1031,spatial,60.96010672574183,0.2,55.0,0.8608851896054203,2.0,377858.46802526683
10_5004,34_1034,spatial,36.16018164941192,0.2,55.0,0.5106579779374819,2.5,1409354.7949666614
10_5004,34_1638,spatial,35.80201990804553,0.2,55.0,0.5055999792693889,2.5,1416235.0191205922
10_5004,42_1613,spatial,31.54968800268659,0.2,55.0,0.44554809033356685,3.0,2055334.311044916
10_5004,42_1617,spatial,38.35904463479757,0.2,55.0,0.5417105577271876,3.0,2627140.3557676016
11_1400,24_0960,spatial,65.87275317108269,0.2,55.0,0.9302621115584747,2.5,936488.9186744876
11_1400,24_0961,spatial,65.732815921493,0.2,55.0,0.9282859026553658,2.5,937113.7677400403
11_1400,24_0962,spatial,66.01053853216827,0.2,55.0,0.9322079312604753,2.5,937113.7677400403
11_1400,24_5807,spatial,45.144014070471634,0.1343208059957566,55.0,0.6375286265074169,2.0,454983.1296097045
12_0101,12_0102,spatial,0.4101788959749081,0.8445422834406748,55.0,0.005792590525180115,2.0,1207250.7361878327
12_0101,12_0103,spatial,0.6141222862628796,0.8434749507084568,55.0,0.00867270103756367,2.0,1207154.8
12_0101,12_0104,spatial,0.965901927223867,0.8390084187888663,55.0,0.01364057099669129,2.0,1207090.838305479
12_0101,12_0105,spatial,0.3032523431543301,0.8456769008305229,55.0,0.004282562235483463,2.0,1207250.7361878327
12_0102,12_0103,spatial,1.0242996018711132,0.8380257352681655,55.0,0.014465269244635481,2.0,1207250.7361878327
12_0102,12_0104,spatial,1.3760807976159133,0.833568772422864,55.0,0.019433161160587475,2.0,1207186.7694100852
12_0102,12_0105,spatial,0.7134162503907953,0.8424199523395978,55.0,0.010074941088085734,2.0,1207346.68
12_0102,12_0161,spatial,0.7978261940294814,0.841158517944375,55.0,0.01126698739897724,2.0,1207378.6595764707
12_0103,12_0104,spatial,0.3517880784164686,0.8455277149130505,55.0,0.004967989113782225,2.0,1207090.838305479
12_0103,12_0105,spatial,0.3109534432194139,0.845595183036165,55.0,0.004391317999634717,2.0,1207250.7361878327
12_0103,12_0109,spatial,0.8639050209794,0.8400911952754244,55.0,0.012200159706624511,2.0,1207090.838305479
12_0103,12_0112,spatial,1.30715770355132,0.8353857233158895,55.0,0.018459821806558193,2.0,1207090.838305479
12_0104,12_0105,spatial,0.6626900658751215,0.8411321226418261,55.0,0.009358580449624202,2.0,1207186.7694100852
12_0104,12_0109,spatial,0.5121182629069578,0.8445587434566135,55.0,0.007232189238882764,2.0,1207026.88
12_0104,12_0111,spatial,1.457937502039321,0.8345094140408322,55.0,0.02058915035242173,2.0,1207026.88
12_0104,12_0112,spatial,0.9553733760802154,0.8398491578791477,55.0,0.013491885664030194,2.0,1207026.88
12_0105,12_0109,spatial,1.1747746312286178,0.8357030152296193,55.0,0.016590293808029403,2.0,1207186.7694100852
12_0105,12_0111,spatial,2.1206122065618658,0.825675269543825,55.0,0.02994751386737118,2.0,1207186.7694100852
12_0105,12_0112,spatial,1.6180556422160473,0.8310033613340151,55.0,0.0228503559648965,2.0,1207186.7694100852
12_0105,12_0161,spatial,1.5112161173046357,0.8335820338437159,55.0,0.021341556692701748,2.0,1207378.6595764707
12_0106,12_0107,spatial,0.9469798098007388,0.837754986506908,55.0,0.013373350817454513,2.0,1207218.7447509267
12_0106,12_0108,spatial,0.4875857829869032,0.8448194010557641,55.0,0.006885738916502519,2.0,1207026.88
12_0106,12_0110,spatial,0.8284521157022435,0.8411976962706637,55.0,0.011699489961755122,2.0,1207026.88
12_0106,12_0111,spatial,1.2867264179318514,0.8363285318094741,55.0,0.018171288991589034,2.0,1207026.88
12_0107,12_0108,spatial,0.4594153317533228,0.8429218931190162,55.0,0.006487912771600933,2.0,1207218.7447509267
12_0107,12_0110,spatial,1.7754312861352153,0.8289755704427478,55.0,0.025072831749989203,2.0,1207218.7447509267
12_0107,12_0111,spatial,2.233706129874523,0.8241190572493294,55.0,0.031544638427081384,2.0,1207218.7447509267
12_0107,12_0112,spatial,2.736274415320136,0.8187931495714278,55.0,0.03864196185618916,2.0,1207218.7447509267
12_0108,12_0109,spatial,2.7201410810554076,0.8210985010137862,55.0,0.03841412517293097,2.0,1207026.88
12_0108,12_0110,spatial,1.3160275485250406,0.8360172072969214,55.0,0.018585082712125927,2.0,1207026.88
12_0108,12_0111,spatial,1.774306021174083,0.8311479985250253,55.0,0.025056940637072048,2.0,1207026.88
12_0108,12_0112,spatial,2.2768721724615952,0.8258082331675956,55.0,0.032154233927369366,2.0,1207026.88
12_0109,12_0110,spatial,1.4041192246259089,0.8350812332383497,55.0,0.01982912284519104,2.0,1207026.88
12_0109,12_0111,spatial,0.9458389257346638,0.8399504614140691,55.0,0.01335723912985594,2.0,1207026.88
12_0109,12_0112,spatial,0.4432994190124893,0.8452899436729923,55.0,0.006260322116978634,2.0,1207026.88
12_0109,12_0161,spatial,2.6859905809640137,0.8193260265300966,55.0,0.037931848134300304,2.0,1207218.7447509267
12_0110,12_0111,spatial,0.4582804553262056,0.8451307701621591,55.0,0.006471885924526451,2.0,1207026.88
12_0110,12_0112,spatial,0.9608446247809714,0.8397910258617022,55.0,0.013569151227168385,2.0,1207026.88
12_0111,12_0112,spatial,0.5025691164015242,0.8446602031382338,55.0,0.0070973351639566,2.0,1207026.88
12_0111,12_0161,spatial,3.631828284013239,0.8093026238789482,55.0,0.051289069997260864,2.0,1207218.7447509267
12_0112,12_0161,spatial,3.129269837324694,0.814628427291791,55.0,0.04419188551213955,2.0,1207218.7447509267
12_0502,12_0503,spatial,0.9399923959456156,0.8393094951096349,55.0,0.013274673806789452,2.0,483407.93998614466
12_0502,12_0508,spatial,1.1907366700926232,0.8366475670816244,55.0,0.016815711439198442,2.0,483407.93998614466
12_0502,12_0561,spatial,0.6711311201415259,0.8421637551646022,55.0,0.009477785926663413,2.0,483407.93998614466
12_0502,12_0565,spatial,1.7999519205880423,0.8301800728351378,55.0,0.025419114789406082,2.0,483407.93998614466
12_0503,12_0508,spatial,0.2508306096599656,0.8473349247723628,55.0,0.0035422568718170974,2.0,483404.28
12_0503,12_0509,spatial,1.1385327171638158,0.8379030898801344,55.0,0.016078481596123195,2.0,483404.28
12_0503,12_0561,spatial,0.2688636293509632,0.847143323938146,55.0,0.003796921117168348,2.0,483404.28
12_0503,12_0565,spatial,0.8599615092162632,0.8408629089645772,55.0,0.012144469008981989,2.0,483404.28
12_0504,12_0505,spatial,0.5519189113943078,0.8441358615664355,55.0,0.007794258281405984,2.0,483404.28
12_0504,12_0507,spatial,0.2718602152834338,0.8471114852126135,55.0,0.003839239226292565,2.0,483404.28
12_0504,12_0562,spatial,0.2728626027252798,0.8471008348460438,55.0,0.003853395049654457,2.0,483404.28
12_0504,12_0566,spatial,0.5472361410599962,0.8441856160012375,55.0,0.0077281276946393074,2.0,483404.28
12_0505,12_0507,spatial,0.8236304158918449,0.8412489268311492,55.0,0.011631397397971232,2.0,483404.28
12_0505,12_0562,spatial,0.279060658951165,0.8470349804986438,55.0,0.003940924666904177,2.0,483404.28
12_0505,12_0563,spatial,0.642722891939761,0.8417607910277404,55.0,0.009076601869820166,2.0,483411.5999445789
12_0505,12_0564,spatial,0.9102840154240514,0.8382217089860095,55.0,0.012855128858923131,2.0,483415.2598753035
12_0506,12_0507,spatial,0.5253615340782967,0.8444180337004181,55.0,0.007419212140017543,2.0,483404.28
12_0506,12_0509,spatial,0.3020350665720894,0.8467908774176716,55.0,0.004265371724547858,2.0,483404.28
12_0506,12_0565,spatial,0.5814645159311037,0.843821939518232,55.0,0.008211504489292388,2.0,483404.28
12_0506,12_0566,spatial,0.2499492886560577,0.8473442888080294,55.0,0.0035298107617247063,2.0,483404.28
12_0507,12_0509,spatial,0.8273891769777836,0.841208989994611,55.0,0.011684479026661742,2.0,483404.28
12_0507,12_0562,spatial,0.5446326287629883,0.8442132783193933,55.0,0.007691360613709917,2.0,483404.28
12_0507,12_0565,spatial,1.1068242472142251,0.8382399923733489,55.0,0.015630691170042392,2.0,483404.28
12_0507,12_0566,spatial,0.2754167884377319,0.847073696622849,55.0,0.003889465535246689,2.0,483404.28
12_0508,12_0509,spatial,0.8881836702183933,0.8405630485039295,55.0,0.012543025404801648,2.0,483404.28
12_0508,12_0561,spatial,0.5196232942286658,0.8444790024988205,55.0,0.007338176099133041,2.0,483404.28
12_0508,12_0565,spatial,0.6093179263611711,0.8435259970324126,55.0,0.008604853349836962,2.0,483404.28
12_0508,12_0566,spatial,1.4397612628430896,0.8347025365822922,55.0,0.020332463545799824,2.0,483404.28
12_0509,12_0561,spatial,1.407345313846136,0.8350469560403848,55.0,0.019874682024451244,2.0,483404.28
12_0509,12_0562,spatial,1.3720169099858346,0.8354223203314004,55.0,0.019375770501993402,2.0,483404.28
12_0509,12_0565,spatial,0.2794378956876574,0.8470309723583186,55.0,0.003946252044706885,2.0,483404.28
12_0509,12_0566,spatial,0.5519725045946525,0.8441352921386818,55.0,0.00779501513035062,2.0,483404.28
12_0561,12_0565,spatial,1.1288251061487151,0.8380062332471699,55.0,0.01594138966833263,2.0,483404.28
12_0561,12_0566,spatial,1.9584078555797015,0.8291919165344657,55.0,0.027656846561319063,2.0,483404.28
12_0561,12_4107,spatial,52.806701082216,0.1526968901710596,55.0,0.7457419173842016,1.5,206700.92297839213
12_0562,12_0563,spatial,0.9216465857208296,0.8388021836048342,55.0,0.013015592299847785,2.0,483411.5999445789
12_0562,12_0564,spatial,1.1892643715683666,0.8352649732335834,55.0,0.016794919480944286,2.0,483415.2598753035
12_0562,12_0566,spatial,0.8200458903116881,0.8412870124154382,55.0,0.01158077634185002,2.0,483404.28
12_0562,12_1030,spatial,1.6764030506679537,0.7517146469206001,55.0,0.023674344348218888,2.0,505582.1558716107
12_0563,12_0564,spatial,0.2676726176801245,0.8464480987535151,55.0,0.0037801015221390097,2.0,483422.579986145
12_0563,12_0566,spatial,1.741691479194121,0.8301037798369179,55.0,0.024596354564238657,2.0,483411.5999445789
12_0563,12_1030,spatial,0.7547776909512105,0.7618342276762999,55.0,0.01065905180428581,2.0,505589.81164445786
12_0563,12_4106,spatial,11.866701780668183,0.2,55.0,0.16758284001047558,2.5,670878.8891636403
12_0564,12_0566,spatial,2.0093080318936427,0.8265738508816578,55.0,0.028375664330686137,2.0,483415.2598753035
12_0564,12_1030,spatial,0.4871394678603535,0.7650464718164668,55.0,0.006879436006239055,2.0,505593.63948740973
12_0564,12_3995,spatial,55.435918765054645,0.2,55.0,0.7828720125395086,2.5,648849.2539773152
12_0564,12_4106,spatial,11.656667208232248,0.2,55.0,0.1646167091680758,2.5,670883.9684175499
12_0565,12_0566,spatial,0.8314082389634424,0.8411662874610134,55.0,0.011741236652679789,2.0,483404.28
12_0565,12_4107,spatial,53.83233041123735,0.1526968901710596,55.0,0.7602259651787993,1.5,206700.92297839213
12_0566,12_1030,spatial,2.496447341175695,0.7438442307458033,55.0,0.035255098097465354,2.0,505582.1558716107
12_0566,12_4106,spatial,13.262745396388622,0.2,55.0,0.1872979182373551,2.5,670868.7305404538
12_0566,12_4107,spatial,54.617069646378326,0.1526968901710596,55.0,0.771308137135527,1.5,206700.92297839213
12_0901,12_0902,spatial,1.1312516744718435,0.8379799850316049,55.0,0.015975657927414677,2.0,1336868.7699999954
12_0901,12_0903,spatial,0.5253975048226833,0.8444171820049668,55.0,0.007419720122742063,2.0,1336868.7699999954
12_0901,12_0959,spatial,1.8006781973087125,0.7143500981409172,55.0,0.025429371347439892,2.0,1303705.3538271887
12_0901,12_B310,spatial,76.85219815419985,0.2,55.0,1.0853150155597362,2.0,564261.0315108815
12_0902,12_0903,spatial,0.6096901794605197,0.843522041843232,55.0,0.00861011034817943,2.0,1336868.88
12_0902,12_0959,spatial,0.6704708451035474,0.7246741291642602,55.0,0.009468461451497726,2.0,1303705.4610984465
12_0902,12_3997,spatial,75.76086669695268,0.2,55.0,1.0699031152374248,2.0,362412.4289135967
12_0902,12_B310,spatial,75.73471000811624,0.2,55.0,1.0695337276618795,2.0,564261.0779393099
12_0903,12_0959,spatial,1.280155496362496,0.7191046684801661,55.0,0.01807849372981945,2.0,1303705.4610984465
12_0903,12_3997,spatial,76.36854788400846,0.2,55.0,1.0784848543785943,2.0,362412.4289135967
12_0903,12_B310,spatial,76.34241808777773,0.2,55.0,1.0781158465833216,2.0,564261.0779393099
12_0903,12_B320,spatial,76.40054514057286,0.2,55.0,1.0789367230803375,2.0,564318.5053500676
12_0959,12_3997,spatial,75.0929785430819,0.2,55.0,1.0604711268295457,2.0,353422.14170219045
12_0959,12_B310,spatial,75.06678962002218,0.2,55.0,1.0601012840388293,2.0,550263.57468563
12_0959,12_B320,spatial,75.12525908231139,0.2,55.0,1.0609269960795813,2.0,550319.5775069551
12_0959,12_B330,spatial,75.18458608348494,0.2,55.0,1.0617648183767732,2.0,550345.1973597328
