graph_variant,edge_type,count,mean,median,max
spatial,spatial,10186,13.40217891777806,1.2628892648406982,79.9947082438689
spatial_route,same_route,897,5.2225927807507695,0.4262090354728431,99.10133916934186
spatial_route,spatial,10186,13.40217891777806,1.2628892648406982,79.9947082438689
full_refined,same_functional_class,2931,8.413870439297272,0.7334367379019738,79.99470824386898
full_refined,same_route,897,5.2225927807507695,0.4262090354728431,99.10133916934186
full_refined,spatial,10186,13.40217891777806,1.2628892648406982,79.9947082438689
