node_id,number_of_years_in_panel,number_of_years_with_monthlyagg_missing,number_of_years_with_all_monthlyagg_missing,has_MERRA_ID_mapping,MERRA_ID,percent_missing
27_1003,37,0,0,True,150475,0.0
27_1004,37,0,0,True,150475,0.0
27_1016,37,0,0,True,152777,0.0
27_1017,37,0,0,True,150475,0.0
27_1018,37,0,0,True,151050,0.0
27_1019,37,0,0,True,150475,0.0
27_1020,37,0,0,True,150475,0.0
27_1023,37,0,0,True,152777,0.0
27_1028,37,0,0,True,151624,0.0
27_1029,37,0,0,True,150476,0.0
27_1085,37,0,0,True,148173,0.0
27_1087,37,0,0,True,149900,0.0
27_2018,37,0,0,True,150475,0.0
27_2023,37,0,0,True,150475,0.0
27_3003,37,0,0,True,149322,0.0
27_3005,37,0,0,True,150475,0.0
27_3007,37,0,0,True,150475,0.0
27_3009,37,0,0,True,150475,0.0
27_3010,37,0,0,True,150475,0.0
27_3012,37,0,0,True,150475,0.0
27_3013,37,0,0,True,149900,0.0
27_4033,37,0,0,True,149900,0.0
27_4034,37,0,0,True,149900,0.0
27_4037,37,0,0,True,149900,0.0
27_4040,37,0,0,True,152779,0.0
27_4050,37,0,0,True,152775,0.0
27_4054,37,0,0,True,148751,0.0
27_4055,37,0,0,True,150474,0.0
27_4082,37,0,0,True,148746,0.0
27_5076,37,0,0,True,149900,0.0
27_6064,37,0,0,True,150474,0.0
27_6251,37,0,0,True,152777,0.0
27_6300,37,0,0,True,148168,0.0
27_7090,37,0,0,True,149323,0.0
27_9075,37,0,0,True,149897,0.0
27_A310,37,0,0,True,152777,0.0
27_A320,37,0,0,True,152777,0.0
27_A330,37,0,0,True,152777,0.0
27_A340,37,0,0,True,152777,0.0
27_A350,37,0,0,True,152777,0.0
27_B310,37,0,0,True,152777,0.0
27_B320,37,0,0,True,152777,0.0
27_B330,37,0,0,True,152777,0.0
27_B340,37,0,0,True,152777,0.0
27_B350,37,0,0,True,152777,0.0
27_C310,37,0,0,True,151624,0.0
27_C320,37,0,0,True,151624,0.0
27_C330,37,0,0,True,151624,0.0
27_C340,37,0,0,True,151624,0.0
27_C350,37,0,0,True,151624,0.0
27_D310,37,0,0,True,150475,0.0
27_D320,37,0,0,True,150475,0.0
27_D330,37,0,0,True,150475,0.0
27_D340,37,0,0,True,150475,0.0
27_D350,37,0,0,True,150475,0.0
28_0501,37,0,0,True,136081,0.0
28_0502,37,0,0,True,136081,0.0
28_0503,37,0,0,True,136081,0.0
28_0504,37,0,0,True,136081,0.0
28_0505,37,0,0,True,136081,0.0
28_0506,37,0,0,True,136081,0.0
28_0507,37,0,0,True,136081,0.0
28_0508,37,0,0,True,136081,0.0
28_0509,37,0,0,True,136081,0.0
28_0560,37,0,0,True,136081,0.0
28_0805,37,0,0,True,137809,0.0
28_0806,37,0,0,True,137809,0.0
28_0902,37,0,0,True,137809,0.0
28_0903,37,0,0,True,137809,0.0
28_0959,37,0,0,True,137809,0.0
28_1001,37,0,0,True,137235,0.0
28_1016,37,0,0,True,136082,0.0
28_1802,37,0,0,True,134354,0.0
28_2807,37,0,0,True,137810,0.0
28_3018,37,0,0,True,138388,0.0
28_3019,37,0,0,True,138388,0.0
28_3081,37,0,0,True,137235,0.0
28_3082,37,0,0,True,136657,0.0
28_3083,37,0,0,True,137810,0.0
28_3085,37,0,0,True,137810,0.0
28_3087,37,0,0,True,137810,0.0
28_3089,37,0,0,True,137809,0.0
28_3090,37,0,0,True,137809,0.0
28_3091,37,0,0,True,135507,0.0
28_3093,37,0,0,True,133203,0.0
28_3094,37,0,0,True,133203,0.0
28_3097,37,0,0,True,138385,0.0
28_3099,37,0,0,True,135506,0.0
28_4024,37,0,0,True,136655,0.0
28_5006,37,0,0,True,137811,0.0
28_5025,37,0,0,True,134352,0.0
28_5803,37,0,0,True,137810,0.0
28_5805,37,0,0,True,133202,0.0
28_7012,37,0,0,True,135504,0.0
28_9030,37,0,0,True,135504,0.0
28_A310,37,0,0,True,134354,0.0
28_A320,37,0,0,True,134354,0.0
28_A330,37,0,0,True,134354,0.0
28_A350,37,0,0,True,134354,0.0
28_A410,37,0,0,True,136655,0.0
28_A430,37,0,0,True,136655,0.0
29_0501,37,0,0,True,140108,0.0
29_0502,37,0,0,True,140108,0.0
29_0503,37,0,0,True,140108,0.0
29_0504,37,0,0,True,140108,0.0
29_0505,37,0,0,True,140108,0.0
29_0506,37,0,0,True,140108,0.0
29_0507,37,0,0,True,140108,0.0
29_0508,37,0,0,True,140108,0.0
29_0509,37,0,0,True,140108,0.0
29_0601,37,0,0,True,144139,0.0
29_0602,37,0,0,True,144139,0.0
29_0603,37,0,0,True,144139,0.0
29_0604,37,0,0,True,144139,0.0
29_0605,37,0,0,True,144139,0.0
29_0606,37,0,0,True,144139,0.0
29_0607,37,0,0,True,144139,0.0
29_0608,37,0,0,True,144139,0.0
29_0659,37,0,0,True,144139,0.0
29_0660,37,0,0,True,144139,0.0
29_0661,37,0,0,True,144139,0.0
29_0662,37,0,0,True,144139,0.0
29_0663,37,0,0,True,144139,0.0
29_0664,37,0,0,True,144139,0.0
29_0665,37,0,0,True,144139,0.0
29_0666,37,0,0,True,144139,0.0
29_0701,37,0,0,True,141840,0.0
29_0702,37,0,0,True,141840,0.0
29_0703,37,0,0,True,141840,0.0
29_0704,37,0,0,True,141840,0.0
29_0705,37,0,0,True,141840,0.0
29_0706,37,0,0,True,141840,0.0
29_0707,37,0,0,True,141840,0.0
29_0708,37,0,0,True,141840,0.0
29_0709,37,0,0,True,141840,0.0
29_0759,37,0,0,True,141840,0.0
29_0760,37,0,0,True,141840,0.0
29_0801,37,0,0,True,140684,0.0
29_0802,37,0,0,True,140684,0.0
29_0807,37,0,0,True,140684,0.0
29_0808,37,0,0,True,140684,0.0
29_0901,37,0,0,True,142988,0.0
29_0902,37,0,0,True,142988,0.0
29_0903,37,0,0,True,142988,0.0
29_0959,37,0,0,True,142988,0.0
29_0960,37,0,0,True,142988,0.0
29_0961,37,0,0,True,142988,0.0
29_0962,37,0,0,True,142988,0.0
29_0963,37,0,0,True,142988,0.0
29_0964,37,0,0,True,142988,0.0
29_1002,37,0,0,True,142413,0.0
29_1005,37,0,0,True,141837,0.0
29_1008,37,0,0,True,140682,0.0
29_1010,37,0,0,True,141837,0.0
29_4036,37,0,0,True,143562,0.0
29_4069,37,0,0,True,142986,0.0
29_5000,37,0,0,True,144138,0.0
29_5047,37,0,0,True,142416,0.0
29_5058,37,0,0,True,144138,0.0
29_5081,37,0,0,True,144138,0.0
29_5091,37,0,0,True,144138,0.0
29_5393,37,0,0,True,142992,0.0
29_5403,37,0,0,True,139537,0.0
29_5413,37,0,0,True,139537,0.0
29_5473,37,0,0,True,142989,0.0
29_5483,37,0,0,True,142986,0.0
29_5503,37,0,0,True,141258,0.0
29_6067,37,0,0,True,140688,0.0
29_7054,37,0,0,True,140682,0.0
29_7073,37,0,0,True,144139,0.0
29_A310,37,0,0,True,141837,0.0
29_A320,37,0,0,True,141837,0.0
29_A330,37,0,0,True,141837,0.0
29_A340,37,0,0,True,141837,0.0
29_A350,37,0,0,True,141837,0.0
29_A351,37,0,0,True,141837,0.0
29_A410,37,0,0,True,144138,0.0
29_A411,37,0,0,True,144138,0.0
29_A430,37,0,0,True,144138,0.0
29_A601,37,0,0,True,141840,0.0
29_A602,37,0,0,True,141840,0.0
29_A603,37,0,0,True,141840,0.0
29_A604,37,0,0,True,141840,0.0
29_A605,37,0,0,True,141840,0.0
29_A606,37,0,0,True,141840,0.0
29_A607,37,0,0,True,141840,0.0
29_A608,37,0,0,True,141840,0.0
29_A801,37,0,0,True,143567,0.0
29_A802,37,0,0,True,143567,0.0
29_A807,37,0,0,True,143567,0.0
29_A808,37,0,0,True,143567,0.0
29_AA01,37,0,0,True,142413,0.0
29_AA02,37,0,0,True,142413,0.0
29_AA03,37,0,0,True,142413,0.0
29_AA61,37,0,0,True,142413,0.0
29_AA62,37,0,0,True,142413,0.0
29_AA63,37,0,0,True,142413,0.0
29_AA64,37,0,0,True,142413,0.0
29_AA65,37,0,0,True,141837,0.0
29_AA66,37,0,0,True,141837,0.0
29_AA67,37,0,0,True,141837,0.0
29_B310,37,0,0,True,142413,0.0
29_B320,37,0,0,True,142413,0.0
29_B330,37,0,0,True,142413,0.0
29_B340,37,0,0,True,142413,0.0
29_B350,37,0,0,True,142413,0.0
29_B351,37,0,0,True,142413,0.0
29_B410,37,0,0,True,141258,0.0
29_B411,37,0,0,True,141258,0.0
29_B430,37,0,0,True,141258,0.0
30_0113,37,0,0,True,152751,0.0
30_0114,37,0,0,True,152751,0.0
30_0115,37,0,0,True,152751,0.0
30_0116,37,0,0,True,152751,0.0
30_0117,37,0,0,True,152751,0.0
30_0118,37,0,0,True,152751,0.0
30_0119,37,0,0,True,152751,0.0
30_0120,37,0,0,True,152751,0.0
30_0121,37,0,0,True,152751,0.0
30_0122,37,0,0,True,152751,0.0
30_0123,37,0,0,True,152751,0.0
30_0124,37,0,0,True,152751,0.0
30_0502,37,0,0,True,151025,0.0
30_0503,37,0,0,True,151025,0.0
30_0504,37,0,0,True,151025,0.0
30_0505,37,0,0,True,151025,0.0
30_0506,37,0,0,True,151025,0.0
30_0507,37,0,0,True,151025,0.0
30_0508,37,0,0,True,151025,0.0
30_0509,37,0,0,True,151025,0.0
30_0560,37,0,0,True,151025,0.0
30_0561,37,0,0,True,151025,0.0
30_0805,37,0,0,True,151020,0.0
30_0806,37,0,0,True,151020,0.0
30_0901,37,0,0,True,152751,0.0
30_0902,37,0,0,True,152751,0.0
30_0903,37,0,0,True,152751,0.0
30_1001,37,0,0,True,152176,0.0
30_6004,37,0,0,True,151609,0.0
30_7066,37,0,0,True,151025,0.0
30_7075,37,0,0,True,150451,0.0
30_7076,37,0,0,True,149877,0.0
30_7088,37,0,0,True,151025,0.0
30_8129,37,0,0,True,151602,0.0
30_A310,37,0,0,True,152176,0.0
30_A320,37,0,0,True,152176,0.0
30_A330,37,0,0,True,152176,0.0
30_A350,37,0,0,True,152176,0.0
31_0113,37,0,0,True,144133,0.0
31_0114,37,0,0,True,144133,0.0
31_0115,37,0,0,True,144133,0.0
31_0116,37,0,0,True,144133,0.0
31_0117,37,0,0,True,144133,0.0
31_0118,37,0,0,True,144133,0.0
31_0119,37,0,0,True,144133,0.0
31_0120,37,0,0,True,144133,0.0
31_0121,37,0,0,True,144133,0.0
31_0122,37,0,0,True,144133,0.0
31_0123,37,0,0,True,144133,0.0
31_0124,37,0,0,True,144133,0.0
31_0902,37,0,0,True,144133,0.0
31_0903,37,0,0,True,144133,0.0
31_0904,37,0,0,True,144133,0.0
31_1030,37,0,0,True,144705,0.0
31_3018,37,0,0,True,144707,0.0
31_3023,37,0,0,True,145284,0.0
31_3024,37,0,0,True,145284,0.0
31_3028,37,0,0,True,144710,0.0
31_3033,37,0,0,True,146437,0.0
31_4019,37,0,0,True,147015,0.0
31_5052,37,0,0,True,145863,0.0
31_6700,37,0,0,True,144706,0.0
31_6701,37,0,0,True,145284,0.0
31_6702,37,0,0,True,145276,0.0
31_7005,37,0,0,True,145287,0.0
31_7017,37,0,0,True,147014,0.0
31_7040,37,0,0,True,145863,0.0
31_7050,37,0,0,True,145286,0.0
31_A310,37,0,0,True,144705,0.0
31_A320,37,0,0,True,144705,0.0
31_A330,37,0,0,True,144705,0.0
31_A340,37,0,0,True,144705,0.0
31_A350,37,0,0,True,144705,0.0
31_A351,37,0,0,True,144705,0.0
31_A352,37,0,0,True,144705,0.0
31_A353,37,0,0,True,144705,0.0
31_A410,37,0,0,True,144710,0.0
31_A430,37,0,0,True,144710,0.0
31_B410,37,0,0,True,145284,0.0
31_B430,37,0,0,True,145284,0.0
31_C410,37,0,0,True,147015,0.0
31_C430,37,0,0,True,147015,0.0
32_0101,37,0,0,True,144678,0.0
32_0102,37,0,0,True,144678,0.0
32_0103,37,0,0,True,144678,0.0
32_0104,37,0,0,True,144678,0.0
32_0105,37,0,0,True,144678,0.0
32_0106,37,0,0,True,144678,0.0
32_0107,37,0,0,True,144678,0.0
32_0108,37,0,0,True,144678,0.0
32_0109,37,0,0,True,144678,0.0
32_0110,37,0,0,True,144678,0.0
32_0111,37,0,0,True,144678,0.0
32_0112,37,0,0,True,144678,0.0
32_0201,37,0,0,True,144678,0.0
32_0202,37,0,0,True,144678,0.0
32_0203,37,0,0,True,144678,0.0
32_0204,37,0,0,True,144678,0.0
32_0205,37,0,0,True,144678,0.0
32_0206,37,0,0,True,144678,0.0
32_0207,37,0,0,True,144678,0.0
32_0208,37,0,0,True,144678,0.0
32_0209,37,0,0,True,144678,0.0
32_0210,37,0,0,True,144678,0.0
32_0211,37,0,0,True,144678,0.0
32_0259,37,0,0,True,144678,0.0
32_1020,37,0,0,True,142371,0.0
32_1021,37,0,0,True,143521,0.0
32_1030,37,0,0,True,139497,0.0
32_2027,37,0,0,True,145258,0.0
32_3010,37,0,0,True,145257,0.0
32_3013,37,0,0,True,145258,0.0
32_7000,37,0,0,True,145258,0.0
32_7084,37,0,0,True,139497,0.0
32_A310,37,0,0,True,143521,0.0
32_A320,37,0,0,True,143521,0.0
32_A330,37,0,0,True,143521,0.0
32_A350,37,0,0,True,143521,0.0
32_A351,37,0,0,True,143521,0.0
32_A352,37,0,0,True,143521,0.0
32_A410,37,0,0,True,145257,0.0
32_A420,37,0,0,True,145257,0.0
32_A430,37,0,0,True,145257,0.0
32_A451,37,0,0,True,145257,0.0
32_A452,37,0,0,True,145257,0.0
32_A453,37,0,0,True,145257,0.0
32_A454,37,0,0,True,145257,0.0
32_A455,37,0,0,True,145257,0.0
32_A456,37,0,0,True,145257,0.0
32_A457,37,0,0,True,145257,0.0
32_A458,37,0,0,True,145257,0.0
32_A459,37,0,0,True,145257,0.0
32_A460,37,0,0,True,145257,0.0
32_A461,37,0,0,True,145257,0.0
32_A462,37,0,0,True,145257,0.0
32_A463,37,0,0,True,145257,0.0
32_A464,37,0,0,True,145257,0.0
32_AA01,37,0,0,True,143521,0.0
32_AA02,37,0,0,True,143521,0.0
32_AA03,37,0,0,True,143521,0.0
32_AA59,37,0,0,True,143521,0.0
32_AA60,37,0,0,True,142945,0.0
32_AA61,37,0,0,True,142945,0.0
32_AA62,37,0,0,True,142945,0.0
32_B310,37,0,0,True,145258,0.0
32_B320,37,0,0,True,145258,0.0
32_B330,37,0,0,True,145258,0.0
32_B340,37,0,0,True,145258,0.0
32_B350,37,0,0,True,145258,0.0
32_C310,37,0,0,True,145258,0.0
32_C320,37,0,0,True,145258,0.0
32_C330,37,0,0,True,145258,0.0
32_C350,37,0,0,True,145258,0.0
33_1001,37,0,0,True,147631,0.0
34_0501,37,0,0,True,144170,0.0
34_0502,37,0,0,True,144170,0.0
34_0503,37,0,0,True,144170,0.0
34_0504,37,0,0,True,144170,0.0
34_0505,37,0,0,True,144170,0.0
34_0506,37,0,0,True,144170,0.0
34_0507,37,0,0,True,144170,0.0
34_0508,37,0,0,True,144170,0.0
34_0509,37,0,0,True,144170,0.0
34_0559,37,0,0,True,144170,0.0
34_0560,37,0,0,True,144170,0.0
34_0801,37,0,0,True,144746,0.0
34_0802,37,0,0,True,144746,0.0
34_0859,37,0,0,True,144746,0.0
34_0860,37,0,0,True,144746,0.0
34_0901,37,0,0,True,144170,0.0
34_0902,37,0,0,True,144170,0.0
34_0903,37,0,0,True,144170,0.0
34_0960,37,0,0,True,144170,0.0
34_0961,37,0,0,True,144170,0.0
34_0962,37,0,0,True,144170,0.0
34_1003,37,0,0,True,145322,0.0
34_1011,37,0,0,True,144170,0.0
34_1030,37,0,0,True,145322,0.0
34_1031,37,0,0,True,143593,0.0
34_1033,37,0,0,True,144745,0.0
34_1034,37,0,0,True,144169,0.0
34_1638,37,0,0,True,144169,0.0
34_4042,37,0,0,True,144169,0.0
34_6057,37,0,0,True,144745,0.0
35_0101,37,0,0,True,135478,0.0
35_0102,37,0,0,True,135478,0.0
35_0103,37,0,0,True,135478,0.0
35_0104,37,0,0,True,135478,0.0
35_0105,37,0,0,True,135478,0.0
35_0106,37,0,0,True,135478,0.0
35_0107,37,0,0,True,135478,0.0
35_0108,37,0,0,True,135478,0.0
35_0109,37,0,0,True,135478,0.0
35_0110,37,0,0,True,135478,0.0
35_0111,37,0,0,True,135478,0.0
35_0112,37,0,0,True,135478,0.0
35_0501,37,0,0,True,134900,0.0
35_0502,37,0,0,True,134900,0.0
35_0503,37,0,0,True,134900,0.0
35_0504,37,0,0,True,134900,0.0
35_0505,37,0,0,True,134900,0.0
35_0506,37,0,0,True,134900,0.0
35_0507,37,0,0,True,134900,0.0
35_0508,37,0,0,True,134900,0.0
35_0509,37,0,0,True,134900,0.0
35_0801,37,0,0,True,134900,0.0
35_0802,37,0,0,True,134900,0.0
35_0901,37,0,0,True,134900,0.0
35_0902,37,0,0,True,134900,0.0
35_0903,37,0,0,True,134900,0.0
35_0959,37,0,0,True,134900,0.0
35_1002,37,0,0,True,136633,0.0
35_1003,37,0,0,True,136633,0.0
35_1005,37,0,0,True,138935,0.0
35_1022,37,0,0,True,140084,0.0
35_1112,37,0,0,True,135483,0.0
35_2006,37,0,0,True,139509,0.0
35_2007,37,0,0,True,139509,0.0
35_2118,37,0,0,True,138363,0.0
35_3010,37,0,0,True,135483,0.0
35_6033,37,0,0,True,137206,0.0
35_6035,37,0,0,True,138357,0.0
35_6401,37,0,0,True,138357,0.0
35_AA01,37,0,0,True,138361,0.0
35_AA02,37,0,0,True,138361,0.0
35_AA03,37,0,0,True,138361,0.0
35_AA61,37,0,0,True,138361,0.0
35_AA62,37,0,0,True,138361,0.0
36_0801,37,0,0,True,148196,0.0
36_0802,37,0,0,True,148196,0.0
36_0859,37,0,0,True,148196,0.0
36_1008,37,0,0,True,147624,0.0
36_1011,37,0,0,True,147623,0.0
36_1643,37,0,0,True,148203,0.0
36_1644,37,0,0,True,149353,0.0
36_4017,37,0,0,True,147045,0.0
36_4018,37,0,0,True,147049,0.0
36_A310,37,0,0,True,148203,0.0
36_A320,37,0,0,True,148203,0.0
36_A321,37,0,0,True,148203,0.0
36_A330,37,0,0,True,148203,0.0
36_A331,37,0,0,True,148203,0.0
36_A340,37,0,0,True,148203,0.0
36_A350,37,0,0,True,148203,0.0
36_B310,37,0,0,True,149353,0.0
36_B320,37,0,0,True,149353,0.0
36_B330,37,0,0,True,149353,0.0
36_B331,37,0,0,True,149353,0.0
36_B340,37,0,0,True,149353,0.0
36_B350,37,0,0,True,149353,0.0
36_B351,37,0,0,True,149353,0.0
36_B352,37,0,0,True,148777,0.0
36_B353,37,0,0,True,148777,0.0
36_B354,37,0,0,True,148777,0.0
37_0201,37,0,0,True,139553,0.0
37_0202,37,0,0,True,139553,0.0
37_0203,37,0,0,True,139553,0.0
37_0204,37,0,0,True,139553,0.0
37_0205,37,0,0,True,139553,0.0
37_0206,37,0,0,True,139553,0.0
37_0207,37,0,0,True,139553,0.0
37_0208,37,0,0,True,139553,0.0
37_0209,37,0,0,True,139553,0.0
37_0210,37,0,0,True,139553,0.0
37_0211,37,0,0,True,139553,0.0
37_0212,37,0,0,True,139553,0.0
37_0259,37,0,0,True,139553,0.0
37_0260,37,0,0,True,139553,0.0
37_0801,37,0,0,True,138405,0.0
37_0802,37,0,0,True,138405,0.0
37_0859,37,0,0,True,138405,0.0
37_0901,37,0,0,True,138978,0.0
37_0902,37,0,0,True,138978,0.0
37_0903,37,0,0,True,138978,0.0
37_1006,37,0,0,True,139555,0.0
37_1024,37,0,0,True,138972,0.0
37_1028,37,0,0,True,140135,0.0
37_1030,37,0,0,True,140135,0.0
37_1040,37,0,0,True,139550,0.0
37_1352,37,0,0,True,138977,0.0
37_1645,37,0,0,True,137827,0.0
37_1801,37,0,0,True,138973,0.0
37_1802,37,0,0,True,140131,0.0
37_1803,37,0,0,True,138972,0.0
37_1814,37,0,0,True,138396,0.0
37_1817,37,0,0,True,139553,0.0
37_1992,37,0,0,True,138978,0.0
37_2819,37,0,0,True,139553,0.0
37_2824,37,0,0,True,138978,0.0
37_2825,37,0,0,True,138400,0.0
37_3008,37,0,0,True,138975,0.0
37_3011,37,0,0,True,139556,0.0
37_3044,37,0,0,True,139555,0.0
37_3807,37,0,0,True,139553,0.0
37_3816,37,0,0,True,139555,0.0
37_5037,37,0,0,True,138973,0.0
37_5826,37,0,0,True,140128,0.0
37_5827,37,0,0,True,140130,0.0
37_A960,37,0,0,True,138978,0.0
37_A961,37,0,0,True,138978,0.0
37_A962,37,0,0,True,138978,0.0
37_A963,37,0,0,True,138978,0.0
37_A964,37,0,0,True,138978,0.0
37_A965,37,0,0,True,138978,0.0
38_0213,37,0,0,True,152198,0.0
38_0214,37,0,0,True,152198,0.0
38_0215,37,0,0,True,152197,0.0
38_0216,37,0,0,True,152197,0.0
38_0217,37,0,0,True,152198,0.0
38_0218,37,0,0,True,152198,0.0
38_0219,37,0,0,True,152198,0.0
38_0220,37,0,0,True,152198,0.0
38_0221,37,0,0,True,152198,0.0
38_0222,37,0,0,True,152198,0.0
38_0223,37,0,0,True,152198,0.0
38_0224,37,0,0,True,152198,0.0
38_0259,37,0,0,True,152198,0.0
38_0260,37,0,0,True,152197,0.0
38_0261,37,0,0,True,152197,0.0
38_0262,37,0,0,True,152198,0.0
38_0263,37,0,0,True,152198,0.0
38_0264,37,0,0,True,152198,0.0
38_2001,37,0,0,True,153349,0.0
38_3005,37,0,0,True,153348,0.0
38_3006,37,0,0,True,153921,0.0
38_5002,37,0,0,True,151622,0.0
39_0101,37,0,0,True,144732,0.0
39_0102,37,0,0,True,144732,0.0
39_0103,37,0,0,True,144732,0.0
39_0104,37,0,0,True,144732,0.0
39_0105,37,0,0,True,144732,0.0
39_0106,37,0,0,True,144732,0.0
39_0107,37,0,0,True,144732,0.0
39_0108,37,0,0,True,144732,0.0
39_0109,37,0,0,True,144732,0.0
39_0110,37,0,0,True,144732,0.0
39_0111,37,0,0,True,144732,0.0
39_0112,37,0,0,True,144732,0.0
39_0159,37,0,0,True,144732,0.0
39_0160,37,0,0,True,144732,0.0
39_0201,37,0,0,True,144732,0.0
39_0202,37,0,0,True,144732,0.0
39_0203,37,0,0,True,144732,0.0
39_0204,37,0,0,True,144732,0.0
39_0205,37,0,0,True,144732,0.0
39_0206,37,0,0,True,144732,0.0
39_0207,37,0,0,True,144732,0.0
39_0208,37,0,0,True,144732,0.0
39_0209,37,0,0,True,144732,0.0
39_0210,37,0,0,True,144732,0.0
39_0211,37,0,0,True,144732,0.0
39_0212,37,0,0,True,144732,0.0
39_0259,37,0,0,True,144732,0.0
39_0260,37,0,0,True,144732,0.0
39_0261,37,0,0,True,144732,0.0
39_0262,37,0,0,True,144732,0.0
39_0263,37,0,0,True,144732,0.0
39_0264,37,0,0,True,144732,0.0
39_0265,37,0,0,True,144732,0.0
39_0809,37,0,0,True,144732,0.0
39_0810,37,0,0,True,144732,0.0
39_0901,37,0,0,True,144732,0.0
39_0902,37,0,0,True,144732,0.0
39_0903,37,0,0,True,144732,0.0
39_3013,37,0,0,True,143003,0.0
39_3801,37,0,0,True,144160,0.0
39_4018,37,0,0,True,144155,0.0
39_4031,37,0,0,True,144156,0.0
39_5003,37,0,0,True,145886,0.0
39_5010,37,0,0,True,145312,0.0
39_5569,37,0,0,True,143582,0.0
39_7021,37,0,0,True,145883,0.0
39_9006,37,0,0,True,143579,0.0
39_9022,37,0,0,True,144156,0.0
39_A410,37,0,0,True,144155,0.0
39_A411,37,0,0,True,144155,0.0
39_A412,37,0,0,True,144155,0.0
39_A430,37,0,0,True,144155,0.0
39_A803,37,0,0,True,144732,0.0
39_A804,37,0,0,True,144732,0.0
39_B410,37,0,0,True,144160,0.0
39_B411,37,0,0,True,144160,0.0
39_B412,37,0,0,True,144160,0.0
39_B430,37,0,0,True,144160,0.0
40_0113,37,0,0,True,137795,0.0
40_0114,37,0,0,True,137795,0.0
40_0115,37,0,0,True,137795,0.0
40_0116,37,0,0,True,137795,0.0
40_0117,37,0,0,True,137795,0.0
40_0118,37,0,0,True,137795,0.0
40_0119,37,0,0,True,137795,0.0
40_0120,37,0,0,True,137795,0.0
40_0121,37,0,0,True,137795,0.0
40_0122,37,0,0,True,137795,0.0
40_0123,37,0,0,True,137795,0.0
40_0124,37,0,0,True,137795,0.0
40_0160,37,0,0,True,137795,0.0
40_0501,37,0,0,True,137795,0.0
40_0502,37,0,0,True,137795,0.0
40_0503,37,0,0,True,137795,0.0
40_0504,37,0,0,True,137795,0.0
40_0505,37,0,0,True,137795,0.0
40_0506,37,0,0,True,137795,0.0
40_0507,37,0,0,True,137795,0.0
40_0508,37,0,0,True,137795,0.0
40_0509,37,0,0,True,137795,0.0
40_0560,37,0,0,True,137795,0.0
40_0601,37,0,0,True,140101,0.0
40_0602,37,0,0,True,140101,0.0
40_0603,37,0,0,True,140101,0.0
40_0604,37,0,0,True,140101,0.0
40_0605,37,0,0,True,140101,0.0
40_0606,37,0,0,True,140101,0.0
40_0607,37,0,0,True,140101,0.0
40_0608,37,0,0,True,140101,0.0
40_1015,37,0,0,True,138374,0.0
40_1017,37,0,0,True,139528,0.0
40_3018,37,0,0,True,138949,0.0
40_4086,37,0,0,True,138372,0.0
40_4087,37,0,0,True,137794,0.0
40_4088,37,0,0,True,140101,0.0
40_4154,37,0,0,True,138372,0.0
40_4155,37,0,0,True,140104,0.0
40_4157,37,0,0,True,139528,0.0
40_4158,37,0,0,True,140104,0.0
40_4160,37,0,0,True,138374,0.0
40_4161,37,0,0,True,137222,0.0
40_4162,37,0,0,True,137795,0.0
40_4163,37,0,0,True,139523,0.0
40_4164,37,0,0,True,140099,0.0
40_4165,37,0,0,True,140100,0.0
40_4166,37,0,0,True,138376,0.0
40_5021,37,0,0,True,139528,0.0
40_6010,37,0,0,True,138378,0.0
40_7024,37,0,0,True,138949,0.0
40_A320,37,0,0,True,137794,0.0
40_A330,37,0,0,True,137794,0.0
40_A340,37,0,0,True,137794,0.0
40_A350,37,0,0,True,137794,0.0
40_A410,37,0,0,True,138374,0.0
40_A420,37,0,0,True,138374,0.0
40_A430,37,0,0,True,138374,0.0
40_AA01,37,0,0,True,138949,0.0
40_AA02,37,0,0,True,138949,0.0
40_AA03,37,0,0,True,138949,0.0
40_AA61,37,0,0,True,138949,0.0
40_AA62,37,0,0,True,138948,0.0
40_AA63,37,0,0,True,138948,0.0
40_B310,37,0,0,True,138374,0.0
40_B320,37,0,0,True,138374,0.0
40_B330,37,0,0,True,138374,0.0
40_B350,37,0,0,True,138374,0.0
40_B360,37,0,0,True,138374,0.0
40_C310,37,0,0,True,140101,0.0
40_C320,37,0,0,True,140101,0.0
40_C330,37,0,0,True,140101,0.0
40_C350,37,0,0,True,140101,0.0
41_2002,37,0,0,True,150428,0.0
41_5005,37,0,0,True,149276,0.0
41_5006,37,0,0,True,150436,0.0
41_5008,37,0,0,True,150436,0.0
41_5021,37,0,0,True,148700,0.0
41_5022,37,0,0,True,148700,0.0
41_6011,37,0,0,True,149276,0.0
41_6012,37,0,0,True,150431,0.0
41_7018,37,0,0,True,149276,0.0
41_7019,37,0,0,True,146972,0.0
41_7025,37,0,0,True,148124,0.0
41_7081,37,0,0,True,151010,0.0
41_AA01,37,0,0,True,150432,0.0
41_AA02,37,0,0,True,150432,0.0
41_AA03,37,0,0,True,150432,0.0
41_AA59,37,0,0,True,150432,0.0
41_AA60,37,0,0,True,150432,0.0
42_0601,37,0,0,True,145317,0.0
42_0602,37,0,0,True,145317,0.0
42_0603,37,0,0,True,145317,0.0
42_0604,37,0,0,True,145316,0.0
42_0605,37,0,0,True,145317,0.0
42_0606,37,0,0,True,145317,0.0
42_0607,37,0,0,True,145316,0.0
42_0608,37,0,0,True,145316,0.0
42_0659,37,0,0,True,145317,0.0
42_0660,37,0,0,True,145316,0.0
