feature_set,feature,importance
distress_plus_traffic_plus_monthly,monthly_m12_precip_days_max,0.0
distress_plus_traffic_plus_monthly,monthly_m24_precip_days_max,0.0
distress_plus_traffic_plus_monthly,monthly_m36_extreme_precip_months,0.0
distress_plus_traffic_plus_monthly,monthly_m36_high_shortwave_months,0.0
distress_plus_traffic_plus_monthly,monthly_m36_precip_days_max,0.0
distress_plus_traffic_plus_monthly,monthly_m3_precip_days_max,0.0
distress_plus_traffic_plus_monthly,monthly_m6_precip_days_max,0.0
distress_plus_traffic_plus_annual_plus_monthly,pre_aadt_trucks,0.012149189284126083
distress_plus_traffic_plus_annual_plus_monthly,monthly_m6_shortwave_std,0.011814061514752148
distress_plus_traffic_plus_annual_plus_monthly,monthly_m3_shortwave_mean,0.01051963790869102
distress_plus_traffic_plus_annual_plus_monthly,pre_esal,0.009950053485831785
distress_plus_traffic_plus_annual_plus_monthly,monthly_m6_shortwave_mean,0.009418500202976802
distress_plus_traffic_plus_annual_plus_monthly,pre_truck_volume,0.009054875563712202
distress_plus_traffic_plus_annual_plus_monthly,monthly_m3_temp_avg_mean,0.008890090396994958
distress_plus_traffic_plus_annual_plus_monthly,pre_gesal,0.008615305873616622
distress_plus_traffic_plus_annual_plus_monthly,monthly_m3_temp_avg_min,0.00838421079954955
distress_plus_traffic_plus_annual_plus_monthly,monthly_m3_freeze_thaw_total,0.008224835126316355
distress_plus_traffic_plus_annual_plus_monthly,monthly_m3_temp_avg_std,0.007998212541655062
distress_plus_traffic_plus_annual_plus_monthly,monthly_m3_shortwave_std,0.007488336277810505
distress_plus_traffic_plus_annual_plus_monthly,monthly_m36_shortwave_max,0.007401741586546999
distress_plus_traffic_plus_annual_plus_monthly,monthly_m3_shortwave_max,0.007311178427186676
distress_plus_traffic_plus_annual_plus_monthly,monthly_m6_temp_avg_mean,0.007053865811483575
distress_plus_traffic_plus_annual_plus_monthly,monthly_m3_evap_total,0.0068575843154416345
distress_plus_traffic_plus_annual_plus_monthly,monthly_m36_precip_max,0.006588062465627021
distress_plus_traffic_plus_annual_plus_monthly,monthly_m6_humidity_std,0.006551817222674856
distress_plus_traffic_plus_annual_plus_monthly,monthly_m36_humidity_std,0.006515358146787894
distress_plus_traffic_plus_annual_plus_monthly,monthly_m12_shortwave_std,0.006389710097786606
distress_plus_traffic_plus_annual_plus_monthly,monthly_m24_seasonal_precip_contrast,0.006331902265144342
distress_plus_traffic_plus_annual_plus_monthly,monthly_m24_precip_std,0.006275730427913005
distress_plus_traffic_plus_annual_plus_monthly,monthly_m24_summer_shortwave_mean,0.0062521972213986044
distress_plus_traffic_plus_annual_plus_monthly,monthly_m24_shortwave_max,0.006232702220908838
distress_plus_traffic_plus_annual_plus_monthly,monthly_m6_temp_avg_std,0.006106541762910893
distress_plus_traffic_plus_annual_plus_monthly,monthly_m12_summer_shortwave_mean,0.006053597445979781
distress_plus_traffic_plus_annual_plus_monthly,monthly_m3_precip_std,0.006028494329455124
distress_plus_traffic_plus_annual_plus_monthly,monthly_m36_seasonal_precip_contrast,0.005980651003520059
distress_plus_traffic_plus_annual_plus_monthly,monthly_m3_freeze_index_total,0.005978854938452793
distress_plus_traffic_plus_annual_plus_monthly,monthly_m6_evap_total,0.005928343935852555
distress_plus_traffic_plus_annual_plus_monthly,monthly_m24_shortwave_std,0.005889453161951091
distress_plus_traffic_plus_annual_plus_monthly,monthly_m12_precip_std,0.005831942284718627
distress_plus_traffic_plus_annual_plus_monthly,monthly_m6_shortwave_max,0.005775678165666268
distress_plus_traffic_plus_annual_plus_monthly,monthly_m24_precip_max,0.005770810213352713
distress_plus_traffic_plus_annual_plus_monthly,monthly_m12_shortwave_max,0.005770334627254462
distress_plus_traffic_plus_annual_plus_monthly,monthly_m36_shortwave_std,0.005757089297609282
distress_plus_traffic_plus_annual_plus_monthly,monthly_m12_temp_avg_std,0.0057475478244933785
distress_plus_traffic_plus_annual_plus_monthly,monthly_m12_precip_max,0.005722772408427272
distress_plus_traffic_plus_annual_plus_monthly,monthly_m6_precip_std,0.005712962066835077
distress_plus_traffic_plus_annual_plus_monthly,monthly_m12_summer_precip_total,0.005676483902595256
distress_plus_traffic_plus_annual_plus_monthly,monthly_m36_precip_std,0.0056620183883769005
distress_plus_traffic_plus_annual_plus_monthly,monthly_m3_freeze_index_max,0.005644089789962534
distress_plus_traffic_plus_annual_plus_monthly,monthly_m6_freeze_thaw_total,0.005586291597011964
distress_plus_traffic_plus_annual_plus_monthly,monthly_m24_humidity_std,0.005582876194154782
distress_plus_traffic_plus_annual_plus_monthly,monthly_m3_temp_avg_range,0.005553199633065939
distress_plus_traffic_plus_annual_plus_monthly,monthly_m3_temp_avg_max,0.005400024134047901
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t5_precip_evaporation_mean,0.005396286751197678
distress_plus_traffic_plus_annual_plus_monthly,monthly_m12_precip_mean,0.0053780755933471435
distress_plus_traffic_plus_annual_plus_monthly,monthly_m36_summer_shortwave_mean,0.005375424989088728
distress_plus_traffic_plus_annual_plus_monthly,monthly_m12_seasonal_precip_contrast,0.005362104985539741
distress_plus_traffic_plus_annual_plus_monthly,monthly_m12_humidity_std,0.00530431436020185
distress_plus_traffic_plus_annual_plus_monthly,monthly_m3_humidity_std,0.0052839293704275885
distress_plus_traffic_plus_annual_plus_monthly,monthly_m36_humidity_mean,0.005272554447816043
distress_plus_traffic_plus_annual_plus_monthly,monthly_m3_precip_max,0.005254104964056946
distress_plus_traffic_plus_annual_plus_monthly,monthly_m3_precip_total,0.005246169984309043
distress_plus_traffic_plus_annual_plus_monthly,monthly_m24_temp_avg_std,0.0051816046624455474
distress_plus_traffic_plus_annual_plus_monthly,monthly_m6_precip_mean,0.005164322054083699
distress_plus_traffic_plus_annual_plus_monthly,monthly_m6_temp_avg_max,0.00514908791760484
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_temp_year_freeze_thaw_sum,0.0051179461206595
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t3_precip_evaporation_mean,0.005098867080100972
distress_plus_traffic_plus_annual_plus_monthly,monthly_m12_winter_precip_total,0.005090332323820617
distress_plus_traffic_plus_annual_plus_monthly,monthly_m36_summer_precip_total,0.0050586993206256144
distress_plus_traffic_plus_annual_plus_monthly,monthly_m36_evap_total,0.004915973807997037
distress_plus_traffic_plus_annual_plus_monthly,monthly_m6_precip_max,0.004903088724273917
distress_plus_traffic_plus_annual_plus_monthly,monthly_m36_freeze_thaw_total,0.004875847826259401
distress_plus_traffic_plus_annual_plus_monthly,monthly_m36_temp_avg_std,0.004855002519045853
distress_plus_traffic_plus_annual_plus_monthly,monthly_m24_summer_precip_total,0.00485314821710215
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_precip_precipitation_sum,0.004839951414037275
distress_plus_traffic_plus_annual_plus_monthly,monthly_m6_temp_avg_range,0.004794645179379583
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t3_precip_precipitation_sum,0.0047915857099178625
distress_plus_traffic_plus_annual_plus_monthly,monthly_m3_precip_mean,0.004790867521925801
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t5_precip_precipitation_sum,0.0047895402503159
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_precip_precipitation_mean,0.0047801685200969165
distress_plus_traffic_plus_annual_plus_monthly,monthly_m36_shortwave_mean,0.004770047782299908
distress_plus_traffic_plus_annual_plus_monthly,monthly_m24_evap_total,0.004761594844983221
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t5_temp_year_freeze_thaw_sum,0.004744241649998573
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t3_temp_year_freeze_thaw_mean,0.004709640559219689
distress_plus_traffic_plus_annual_plus_monthly,monthly_m36_winter_freeze_thaw_total,0.004690120870017547
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t3_precip_evaporation_sum,0.004688708018694075
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_temp_year_freeze_thaw_mean,0.004669457229299461
distress_plus_traffic_plus_annual_plus_monthly,monthly_m6_freeze_index_total,0.004666739103764286
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t5_precip_evaporation_sum,0.004661159343200862
distress_plus_traffic_plus_annual_plus_monthly,monthly_m6_precip_total,0.0046527931920671865
distress_plus_traffic_plus_annual_plus_monthly,monthly_m12_evap_total,0.0046395109499826545
distress_plus_traffic_plus_annual_plus_monthly,monthly_m36_winter_precip_total,0.004637715078909444
distress_plus_traffic_plus_annual_plus_monthly,monthly_m36_wind_std,0.004634502503260078
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t5_temp_year_freeze_thaw_mean,0.004606356220895546
distress_plus_traffic_plus_annual_plus_monthly,monthly_m12_precip_total,0.004603461488480786
distress_plus_traffic_plus_annual_plus_monthly,monthly_m36_seasonal_temp_contrast,0.0045636320753422634
distress_plus_traffic_plus_annual_plus_monthly,monthly_m12_shortwave_mean,0.00453917962520195
distress_plus_traffic_plus_annual_plus_monthly,monthly_m24_winter_precip_total,0.004506450734533873
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_precip_evaporation_mean,0.004496248796193644
distress_plus_traffic_plus_annual_plus_monthly,monthly_m6_humidity_mean,0.00441679349139208
distress_plus_traffic_plus_annual_plus_monthly,monthly_m12_humidity_mean,0.004413830485922232
distress_plus_traffic_plus_annual_plus_monthly,monthly_m36_precip_mean,0.004402549474515786
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_temp_year_freeze_index_mean,0.004383694356568731
distress_plus_traffic_plus_annual_plus_monthly,monthly_m24_humidity_mean,0.004357650361303134
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t3_temp_year_freeze_thaw_sum,0.0043110111082451845
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t5_solar_shortwave_surface_avg_max,0.0043031615592359785
distress_plus_traffic_plus_annual_plus_monthly,pre_cracking_1yr,0.004301436162106008
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t5_precip_precipitation_mean,0.004294619644376806
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t3_precip_precipitation_mean,0.004277856241443299
distress_plus_traffic_plus_annual_plus_monthly,monthly_m24_winter_freeze_thaw_total,0.0042776862905510625
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_precip_evaporation_sum,0.004264284784602442
distress_plus_traffic_plus_annual_plus_monthly,monthly_m24_seasonal_temp_contrast,0.0042227485564849876
distress_plus_traffic_plus_annual_plus_monthly,monthly_m24_precip_total,0.004188220959804116
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t5_humid_rel_hum_avg_avg_mean,0.004148057350293006
distress_plus_traffic_plus_annual_plus_monthly,monthly_m36_summer_temp_mean,0.004109153297438316
distress_plus_traffic_plus_annual_plus_monthly,monthly_m12_freeze_thaw_total,0.004085897762747768
distress_plus_traffic_plus_annual_plus_monthly,monthly_m3_humidity_mean,0.004083631044864932
distress_plus_traffic_plus_annual_plus_monthly,monthly_m36_wind_mean,0.004046570054163977
distress_plus_traffic_plus_annual_plus_monthly,monthly_m6_humidity_min,0.004041949910759681
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t3_humid_rel_hum_avg_avg_mean,0.0039963518611830185
distress_plus_traffic_plus_annual_plus_monthly,monthly_m36_precip_total,0.0039913688923185345
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_solar_shortwave_surface_avg_min,0.003981243362829465
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t5_solar_shortwave_surface_avg_mean,0.003981174533158967
distress_plus_traffic_plus_annual_plus_monthly,monthly_m6_freeze_index_max,0.003973640968005945
distress_plus_traffic_plus_annual_plus_monthly,monthly_m36_humidity_min,0.003937101757046473
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t5_humid_rel_hum_avg_avg_max,0.003914406027700866
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t3_solar_shortwave_surface_avg_max,0.003908855700677023
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t3_temp_year_freeze_index_sum,0.0039061657390586056
distress_plus_traffic_plus_annual_plus_monthly,monthly_m24_freeze_thaw_total,0.003888887651159962
distress_plus_traffic_plus_annual_plus_monthly,monthly_m24_precip_mean,0.0038815932697319417
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_solar_shortwave_surface_avg_max,0.0038392084089866143
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_solar_shortwave_surface_avg_mean,0.003830337808582611
distress_plus_traffic_plus_annual_plus_monthly,monthly_m12_seasonal_temp_contrast,0.00380641886537211
distress_plus_traffic_plus_annual_plus_monthly,monthly_m36_temp_avg_mean,0.003802239574681466
distress_plus_traffic_plus_annual_plus_monthly,monthly_m36_high_wind_months,0.003795088467135248
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t3_solar_shortwave_surface_avg_min,0.003759939231095342
distress_plus_traffic_plus_annual_plus_monthly,monthly_m24_shortwave_mean,0.003752102009309057
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_temp_year_freeze_index_sum,0.0037447938306038693
distress_plus_traffic_plus_annual_plus_monthly,monthly_m24_high_wind_months,0.0036771846595613695
distress_plus_traffic_plus_annual_plus_monthly,monthly_m36_freeze_index_max,0.003659160045144315
distress_plus_traffic_plus_annual_plus_monthly,monthly_m12_freeze_index_max,0.003615990882484242
distress_plus_traffic_plus_annual_plus_monthly,monthly_m12_winter_freeze_thaw_total,0.003610511095198232
distress_plus_traffic_plus_annual_plus_monthly,monthly_m24_freeze_index_max,0.003595329680336582
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t3_temp_year_freeze_index_mean,0.0035572813095610055
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t5_solar_shortwave_surface_avg_min,0.0035473196878397454
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t5_humid_rel_hum_avg_avg_min,0.0035454428202415273
distress_plus_traffic_plus_annual_plus_monthly,monthly_m24_summer_temp_mean,0.0034783760052139547
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t3_solar_shortwave_surface_avg_mean,0.003473638504282482
distress_plus_traffic_plus_annual_plus_monthly,monthly_m6_temp_avg_min,0.003441713208681806
distress_plus_traffic_plus_annual_plus_monthly,monthly_m12_humidity_min,0.003438240860116403
distress_plus_traffic_plus_annual_plus_monthly,monthly_m3_humidity_min,0.003436458103147263
distress_plus_traffic_plus_annual_plus_monthly,monthly_m24_wind_std,0.0034219573249309534
distress_plus_traffic_plus_annual_plus_monthly,monthly_m24_humidity_min,0.003421775043410495
distress_plus_traffic_plus_annual_plus_monthly,monthly_m12_freeze_index_total,0.0033348932349622157
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t5_temp_year_freeze_index_mean,0.003319085434977193
distress_plus_traffic_plus_annual_plus_monthly,monthly_m24_temp_avg_mean,0.0033189642004098794
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_humid_rel_hum_avg_avg_min,0.0033180962158839726
distress_plus_traffic_plus_annual_plus_monthly,monthly_m12_high_wind_months,0.0033145877939720868
distress_plus_traffic_plus_annual_plus_monthly,pre_cracking_2yr,0.0033127657255766665
distress_plus_traffic_plus_annual_plus_monthly,monthly_m12_temp_avg_mean,0.0032961844103521257
distress_plus_traffic_plus_annual_plus_monthly,monthly_m24_freeze_index_total,0.003291145438820577
distress_plus_traffic_plus_annual_plus_monthly,monthly_m12_summer_temp_mean,0.0032589027882853174
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_humid_rel_hum_avg_avg_max,0.0032442443942978664
distress_plus_traffic_plus_annual_plus_monthly,monthly_m6_humidity_max,0.003235601881625081
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t5_temp_year_freeze_index_sum,0.0032352684909818827
distress_plus_traffic_plus_annual_plus_monthly,monthly_m36_cloud_std,0.003186224148316275
distress_plus_traffic_plus_annual_plus_monthly,monthly_m3_humidity_max,0.00314461093280796
distress_plus_traffic_plus_annual_plus_monthly,monthly_m36_freeze_index_total,0.0031429427615142754
distress_plus_traffic_plus_annual_plus_monthly,pre_cracking_3yr,0.0031233004268984782
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_humid_rel_hum_avg_avg_mean,0.0031180443660122105
distress_plus_traffic_plus_annual_plus_monthly,monthly_m24_wind_mean,0.0031091200815548115
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t3_humid_rel_hum_avg_avg_min,0.00308888485210583
distress_plus_traffic_plus_annual_plus_monthly,monthly_m12_wind_mean,0.003043246201525699
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t3_humid_rel_hum_avg_avg_max,0.0030218422972619337
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t5_temp_year_temp_mean_avg_mean,0.0030156897324215685
distress_plus_traffic_plus_annual_plus_monthly,monthly_m12_winter_temp_mean,0.002935717913974931
distress_plus_traffic_plus_annual_plus_monthly,monthly_m12_humidity_max,0.002897451649993196
distress_plus_traffic_plus_annual_plus_monthly,monthly_m24_winter_temp_mean,0.002890708998977882
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t5_temp_year_temp_avg_mean,0.0028767540888485006
distress_plus_traffic_plus_annual_plus_monthly,monthly_m24_cloud_std,0.0028419269660939755
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t3_temp_year_temp_avg_mean,0.0028155198936455836
distress_plus_traffic_plus_annual_plus_monthly,monthly_m12_wind_std,0.0027984148948822685
distress_plus_traffic_plus_annual_plus_monthly,monthly_m36_freeze_thaw_active_months,0.002790049721664772
distress_plus_traffic_plus_annual_plus_monthly,monthly_m36_winter_temp_mean,0.002789980365474303
distress_plus_traffic_plus_annual_plus_monthly,monthly_m12_temp_avg_range,0.0027364754185898992
distress_plus_traffic_plus_annual_plus_monthly,monthly_m36_temp_avg_range,0.0027257745326139627
distress_plus_traffic_plus_annual_plus_monthly,monthly_m6_wind_mean,0.0026890392986546135
distress_plus_traffic_plus_annual_plus_monthly,monthly_m24_temp_avg_range,0.0026875027925781407
distress_plus_traffic_plus_annual_plus_monthly,monthly_m24_cloud_mean,0.002670341813291391
distress_plus_traffic_plus_annual_plus_monthly,monthly_m36_humidity_max,0.00266764325998982
distress_plus_traffic_plus_annual_plus_monthly,monthly_m24_humidity_max,0.002667024308454661
distress_plus_traffic_plus_annual_plus_monthly,monthly_m36_cloud_mean,0.0026316789244737212
distress_plus_traffic_plus_annual_plus_monthly,monthly_m6_high_wind_months,0.0025485736504206554
distress_plus_traffic_plus_annual_plus_monthly,monthly_m6_freeze_thaw_active_months,0.002486923081694328
distress_plus_traffic_plus_annual_plus_monthly,monthly_m12_wet_month_count,0.0024704075696323604
distress_plus_traffic_plus_annual_plus_monthly,monthly_m3_freeze_thaw_active_months,0.0023975825731925144
distress_plus_traffic_plus_annual_plus_monthly,monthly_m36_temp_extreme_cold_months,0.002396622638928956
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t3_temp_year_temp_mean_avg_mean,0.0023428585838227724
distress_plus_traffic_plus_annual_plus_monthly,monthly_m36_temp_avg_max,0.0023415396988811683
distress_plus_traffic_plus_annual_plus_monthly,monthly_m6_wind_std,0.0023085987039974717
distress_plus_traffic_plus_annual_plus_monthly,monthly_m3_wind_mean,0.0022826681054723247
distress_plus_traffic_plus_annual_plus_monthly,monthly_m12_cloud_mean,0.0021848848576306455
distress_plus_traffic_plus_annual_plus_monthly,monthly_m24_temp_avg_min,0.0021847216042407457
distress_plus_traffic_plus_annual_plus_monthly,monthly_m12_temp_avg_max,0.0021794481563503034
distress_plus_traffic_plus_annual_plus_monthly,monthly_m36_temp_avg_min,0.002174259807259791
distress_plus_traffic_plus_annual_plus_monthly,monthly_m6_temp_extreme_cold_months,0.0021529144547195373
distress_plus_traffic_plus_annual_plus_monthly,monthly_m24_high_humidity_months,0.0020184850816319447
distress_plus_traffic_plus_annual_plus_monthly,monthly_m24_temp_avg_max,0.0020176947586840457
distress_plus_traffic_plus_annual_plus_monthly,monthly_m12_temp_avg_min,0.002006029631758647
distress_plus_traffic_plus_annual_plus_monthly,monthly_m24_temp_extreme_cold_months,0.001993956790211056
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t5_solar_cloud_cover_avg_mean,0.0018847896409463186
distress_plus_traffic_plus_annual_plus_monthly,monthly_m24_extreme_precip_months,0.0018402910840225866
distress_plus_traffic_plus_annual_plus_monthly,monthly_m36_high_humidity_months,0.001785998019664292
distress_plus_traffic_plus_annual_plus_monthly,monthly_m24_temp_extreme_hot_months,0.0017793381283213992
distress_plus_traffic_plus_annual_plus_monthly,monthly_m6_precip_days_total,0.0017703220566503322
distress_plus_traffic_plus_annual_plus_monthly,monthly_m6_cloud_mean,0.0017279639630676312
distress_plus_traffic_plus_annual_plus_monthly,monthly_m6_cloud_std,0.0017146746957920913
distress_plus_traffic_plus_annual_plus_monthly,monthly_m12_temp_extreme_cold_months,0.0017090139531912255
distress_plus_traffic_plus_annual_plus_monthly,monthly_m3_high_wind_months,0.0016913200960938179
distress_plus_traffic_plus_annual_plus_monthly,monthly_m24_freeze_thaw_active_months,0.001673892046981503
distress_plus_traffic_plus_annual_plus_monthly,monthly_m3_precip_days_total,0.0016465071705445604
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_temp_year_temp_mean_avg_mean,0.0016300475879841249
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t3_temp_year_temp_mean_avg_min,0.001628604889692137
distress_plus_traffic_plus_annual_plus_monthly,monthly_m12_cloud_std,0.001596047450262528
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t5_temp_year_temp_avg_min,0.001565939232214816
distress_plus_traffic_plus_annual_plus_monthly,monthly_m6_high_humidity_months,0.0015582173704934785
distress_plus_traffic_plus_annual_plus_monthly,monthly_m36_temp_extreme_hot_months,0.0014952270334401205
distress_plus_traffic_plus_annual_plus_monthly,monthly_m24_wet_month_count,0.0014897904705447429
distress_plus_traffic_plus_annual_plus_monthly,monthly_m12_extreme_precip_months,0.001447917554158725
distress_plus_traffic_plus_annual_plus_monthly,monthly_m12_temp_extreme_hot_months,0.00144266220982634
distress_plus_traffic_plus_annual_plus_monthly,monthly_m3_cloud_mean,0.0014218316097567923
distress_plus_traffic_plus_annual_plus_monthly,monthly_m12_high_humidity_months,0.0014036938499460518
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t3_wind_wind_velocity_avg_mean,0.0013922779331381149
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t5_temp_year_temp_mean_avg_min,0.0013638575081078594
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_temp_year_temp_mean_avg_max,0.001357688897890073
distress_plus_traffic_plus_annual_plus_monthly,monthly_m12_freeze_thaw_active_months,0.0013271795534097782
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t5_wind_wind_velocity_avg_mean,0.001267706004422117
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_temp_year_temp_avg_max,0.0012566258410738945
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_temp_year_temp_mean_avg_min,0.0012400254154167577
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t3_temp_year_temp_mean_avg_max,0.0012273189686220673
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t3_temp_year_temp_avg_max,0.0012086029864015818
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_temp_year_temp_avg_mean,0.0011987394900019105
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_temp_year_temp_avg_min,0.0011935045434785933
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t3_temp_year_temp_avg_min,0.0011903412346708172
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t5_temp_year_temp_mean_avg_max,0.001174614532404152
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t5_temp_year_temp_avg_max,0.0011337357814351836
distress_plus_traffic_plus_annual_plus_monthly,monthly_m24_high_shortwave_months,0.0011285532223147875
distress_plus_traffic_plus_annual_plus_monthly,monthly_m12_high_shortwave_months,0.0011082735428095303
distress_plus_traffic_plus_annual_plus_monthly,monthly_m6_wet_month_count,0.0010804100808125242
distress_plus_traffic_plus_annual_plus_monthly,monthly_m36_wind_range,0.0010634535680316627
distress_plus_traffic_plus_annual_plus_monthly,monthly_m3_cloud_std,0.000979119166437205
distress_plus_traffic_plus_annual_plus_monthly,monthly_m24_wind_range,0.0009702358791671837
distress_plus_traffic_plus_annual_plus_monthly,monthly_m3_wind_max,0.0009463853477833565
distress_plus_traffic_plus_annual_plus_monthly,monthly_m6_temp_extreme_hot_months,0.000932724748269054
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t3_wind_wind_velocity_avg_max,0.0009203835091301299
distress_plus_traffic_plus_annual_plus_monthly,monthly_m3_temp_extreme_hot_months,0.000917844707430543
distress_plus_traffic_plus_annual_plus_monthly,monthly_m36_wind_max,0.000905887439531614
distress_plus_traffic_plus_annual_plus_monthly,monthly_m3_high_shortwave_months,0.000859359483697141
distress_plus_traffic_plus_annual_plus_monthly,monthly_m6_wind_max,0.0008576056769157314
distress_plus_traffic_plus_annual_plus_monthly,monthly_m12_wind_max,0.0008168470301661043
distress_plus_traffic_plus_annual_plus_monthly,monthly_m6_extreme_precip_months,0.0008166142134543158
distress_plus_traffic_plus_annual_plus_monthly,monthly_m3_extreme_precip_months,0.0008155117736470401
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t5_wind_wind_velocity_avg_max,0.0008133770516457587
distress_plus_traffic_plus_annual_plus_monthly,monthly_m24_precip_days_total,0.0007926978687390631
distress_plus_traffic_plus_annual_plus_monthly,monthly_m24_wind_max,0.000771666454739958
distress_plus_traffic_plus_annual_plus_monthly,monthly_m6_wind_range,0.0007692487109389324
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t3_solar_cloud_cover_avg_mean,0.0007255808945858272
distress_plus_traffic_plus_annual_plus_monthly,monthly_m3_wind_range,0.0007229047548180237
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_wind_wind_velocity_avg_min,0.0007177302401425149
distress_plus_traffic_plus_annual_plus_monthly,monthly_m12_wind_range,0.0006844429964089991
distress_plus_traffic_plus_annual_plus_monthly,monthly_m6_high_shortwave_months,0.000661102270245313
distress_plus_traffic_plus_annual_plus_monthly,monthly_m3_wind_std,0.0006479781593126201
distress_plus_traffic_plus_annual_plus_monthly,monthly_m3_high_humidity_months,0.0006367904997701488
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t5_wind_wind_velocity_avg_min,0.0006088103991155889
distress_plus_traffic_plus_annual_plus_monthly,monthly_m12_precip_days_total,0.0005930655307663513
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t5_precip_precip_days_sum,0.0005684351506391713
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t5_solar_cloud_cover_avg_max,0.0005320881620296201
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t3_precip_precip_days_mean,0.0005142831728335595
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_wind_wind_velocity_avg_mean,0.0005120189680499132
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_wind_wind_velocity_avg_max,0.0005077475087464119
distress_plus_traffic_plus_annual_plus_monthly,monthly_m3_temp_extreme_cold_months,0.0005012095234111083
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t3_precip_precip_days_sum,0.000493207434865855
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_precip_precip_days_mean,0.0004867430378236951
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_precip_precip_days_sum,0.0004786348687928368
distress_plus_traffic_plus_annual_plus_monthly,monthly_m3_wet_month_count,0.0004716607524282074
distress_plus_traffic_plus_annual_plus_monthly,annual_t1_t3_solar_cloud_cover_avg_max,0.0004329144944626489
